4016,AS14.26,2014-03-23 17:00:00.000,mood,8
4017,AS14.26,2014-03-23 21:00:00.000,mood,7
4018,AS14.26,2014-03-24 09:00:00.000,mood,7
4019,AS14.26,2014-03-24 15:00:00.000,mood,7
4020,AS14.26,2014-03-24 17:00:00.000,mood,7
4021,AS14.26,2014-03-24 21:00:00.000,mood,7
4022,AS14.26,2014-03-25 09:00:00.000,mood,6
4023,AS14.26,2014-03-25 12:00:00.000,mood,6
4024,AS14.26,2014-03-25 16:00:00.000,mood,7
4025,AS14.26,2014-03-25 18:00:00.000,mood,7
4026,AS14.26,2014-03-25 20:00:00.000,mood,7
4027,AS14.26,2014-03-26 09:00:00.000,mood,6
4028,AS14.26,2014-03-26 11:00:00.000,mood,6
4029,AS14.26,2014-03-26 15:00:00.000,mood,6
4030,AS14.26,2014-03-26 18:00:00.000,mood,7
4031,AS14.26,2014-03-26 21:00:00.000,mood,7
4032,AS14.26,2014-03-27 09:00:00.000,mood,6
4033,AS14.26,2014-03-27 13:00:00.000,mood,6
4034,AS14.26,2014-03-27 16:00:00.000,mood,6
4035,AS14.26,2014-03-27 18:00:00.000,mood,6
4036,AS14.26,2014-03-27 23:00:00.000,mood,7
4037,AS14.26,2014-03-28 09:00:00.000,mood,8
4038,AS14.26,2014-03-28 11:00:00.000,mood,8
4039,AS14.26,2014-03-28 16:00:00.000,mood,8
4040,AS14.26,2014-03-28 17:00:00.000,mood,8
4041,AS14.26,2014-03-28 21:00:00.000,mood,8
4042,AS14.26,2014-03-29 09:00:00.000,mood,8
4043,AS14.26,2014-03-29 12:00:00.000,mood,8
4044,AS14.26,2014-03-29 15:00:00.000,mood,8
4045,AS14.26,2014-03-29 17:00:00.000,mood,8
4046,AS14.26,2014-03-29 21:00:00.000,mood,9
4047,AS14.26,2014-03-30 10:00:00.000,mood,8
4048,AS14.26,2014-03-30 11:00:00.000,mood,7
4049,AS14.26,2014-03-30 15:00:00.000,mood,7
4050,AS14.26,2014-03-30 18:00:00.000,mood,7
4051,AS14.26,2014-03-30 21:00:00.000,mood,7
4052,AS14.26,2014-03-31 09:00:00.000,mood,7
4053,AS14.26,2014-03-31 12:00:00.000,mood,6
4054,AS14.26,2014-03-31 15:00:00.000,mood,6
4055,AS14.26,2014-03-31 18:00:00.000,mood,8
4056,AS14.26,2014-03-31 21:00:00.000,mood,8
4057,AS14.26,2014-04-01 09:00:00.000,mood,7
4058,AS14.26,2014-04-01 12:00:00.000,mood,7
4059,AS14.26,2014-04-01 15:00:00.000,mood,7
4060,AS14.26,2014-04-01 19:00:00.000,mood,7
4061,AS14.26,2014-04-01 21:00:00.000,mood,5
4062,AS14.26,2014-04-02 09:00:00.000,mood,6
4063,AS14.26,2014-04-02 13:00:00.000,mood,6
4064,AS14.26,2014-04-02 16:00:00.000,mood,6
4065,AS14.26,2014-04-02 18:00:00.000,mood,7
4066,AS14.26,2014-04-02 21:00:00.000,mood,7
4067,AS14.26,2014-04-03 09:00:00.000,mood,6
4068,AS14.26,2014-04-03 13:00:00.000,mood,6
4069,AS14.26,2014-04-03 15:00:00.000,mood,7
4070,AS14.26,2014-04-03 18:00:00.000,mood,7
4071,AS14.26,2014-04-03 21:00:00.000,mood,8
4072,AS14.26,2014-04-04 09:00:00.000,mood,5
4073,AS14.26,2014-04-04 14:00:00.000,mood,6
4074,AS14.26,2014-04-04 18:00:00.000,mood,8
4075,AS14.26,2014-04-04 22:00:00.000,mood,8
4076,AS14.26,2014-04-05 09:00:00.000,mood,8
4077,AS14.26,2014-04-05 12:00:00.000,mood,8
4078,AS14.26,2014-04-05 15:00:00.000,mood,8
4079,AS14.26,2014-04-05 17:00:00.000,mood,8
4080,AS14.26,2014-04-05 21:00:00.000,mood,8
4081,AS14.26,2014-04-06 11:00:00.000,mood,7
4082,AS14.26,2014-04-06 13:00:00.000,mood,7
4083,AS14.26,2014-04-06 15:00:00.000,mood,7
4084,AS14.26,2014-04-06 18:00:00.000,mood,6
4085,AS14.26,2014-04-07 08:00:00.000,mood,6
4086,AS14.26,2014-04-07 12:00:00.000,mood,7
4087,AS14.26,2014-04-07 18:00:00.000,mood,7
4088,AS14.26,2014-04-07 21:00:00.000,mood,7
4089,AS14.26,2014-04-08 09:00:00.000,mood,6
4090,AS14.26,2014-04-08 12:00:00.000,mood,6
4091,AS14.26,2014-04-08 15:00:00.000,mood,6
4092,AS14.26,2014-04-08 18:00:00.000,mood,7
4093,AS14.26,2014-04-08 20:00:00.000,mood,7
4094,AS14.26,2014-04-09 09:00:00.000,mood,6
4095,AS14.26,2014-04-09 14:00:00.000,mood,6
4096,AS14.26,2014-04-09 15:00:00.000,mood,6
4097,AS14.26,2014-04-09 18:00:00.000,mood,7
4098,AS14.26,2014-04-09 21:00:00.000,mood,7
4099,AS14.26,2014-04-10 09:00:00.000,mood,6
4100,AS14.26,2014-04-10 12:00:00.000,mood,6
4101,AS14.26,2014-04-10 16:00:00.000,mood,6
4102,AS14.26,2014-04-10 18:00:00.000,mood,7
4103,AS14.26,2014-04-10 21:00:00.000,mood,8
4104,AS14.26,2014-04-11 09:00:00.000,mood,6
4105,AS14.26,2014-04-11 13:00:00.000,mood,5
4106,AS14.26,2014-04-11 16:00:00.000,mood,6
4107,AS14.26,2014-04-11 18:00:00.000,mood,8
4108,AS14.26,2014-04-11 20:00:00.000,mood,8
4109,AS14.26,2014-04-12 09:00:00.000,mood,8
4110,AS14.26,2014-04-12 12:00:00.000,mood,7
4111,AS14.26,2014-04-12 18:00:00.000,mood,8
