time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,day_0,day_1,day_2,day_3,day_4,day_5,day_6
2014-04-14,8.0,1.0,1.0,0.03496732026143788,3420.5879988670363,18.0,3.0,1875.3210000000006,1360.74,30.078000000000003,,,,484.707,,,,,,1,0,0,0,0,0,0
2014-04-15,7.6,-0.6,0.75,0.07773658192090395,7380.58799958229,9.0,3.0,2429.4240000000023,2265.7560000000008,,,,,306.08099999999996,1775.5500000000004,235.179,,21.339000000000002,,0,1,0,0,0,0,0
2014-04-16,7.4,-0.4,0.25,0.09886498874313247,13543.140000343314,15.0,9.0,2549.661000000001,8107.581000000003,,,,,229.62299999999996,465.18,340.797,,,,0,0,1,0,0,0,0
2014-04-17,6.75,-1.5,0.25,0.04380098955154527,16389.809997797012,15.0,9.0,18463.898999999987,9105.975,,,,,178.55999999999997,2103.9149999999995,,,22.212,,0,0,0,1,0,0,0
2014-04-18,7.0,0.4,0.8,0.16215781245608615,23306.199000120167,48.0,3.0,11952.743999999986,9869.13299999999,9.045,,,,233.46000000000004,2293.484999999999,,,12.144000000000002,,0,0,0,0,1,0,0
2014-04-19,7.25,,1.0,0.030991562056058845,12527.780997991566,3.0,3.0,1703.736,6498.4140000000025,,,,,121.86000000000004,3686.3280000000013,,,,,0,0,0,0,0,1,0
2014-04-20,7.8,0.6,0.8,0.10902777777777778,11588.1960003376,30.0,,3031.6260000000025,21337.809,,,,,149.57100000000003,716.9819999999999,,,12.258,,0,0,0,0,0,0,1
2014-04-21,7.5,0.5,1.0,0.015672892720306503,11778.161996841432,,,1183.6499999999985,6116.190000000001,,,,,94.917,3294.3449999999993,,137.469,111.71999999999998,,1,0,0,0,0,0,0
2014-04-22,7.2,0.4,0.8,0.07665932952304444,9228.201002597809,6.0,3.0,2795.5830000000014,5433.062999999999,277.25699999999995,,,,144.61200000000005,709.1490000000001,,,33.52499999999999,,0,1,0,0,0,0,0
2014-04-23,7.5,-0.25,1.0,0.038353214849158025,5716.518000125888,9.0,,1397.6460000000004,3291.5159999999996,,,,,135.135,740.7779999999998,,,12.053999999999998,,0,0,1,0,0,0,0
2014-04-24,6.8,-0.25,0.5,0.05378853649950596,19115.039998769756,33.0,,3965.4900000000043,12002.999999999993,,,,,142.107,1039.812,,,163.32000000000005,,0,0,0,1,0,0,0
2014-04-25,6.2,0.2,0.25,0.0664568248362065,7554.882002592088,27.0,3.0,3225.509999999997,2876.2169999999987,108.51900000000002,,,108.351,191.82299999999995,337.3470000000001,174.82800000000003,,241.377,,0,0,0,0,1,0,0
2014-04-26,7.6,0.8,1.0,0.3513368312028612,3471.372003793717,15.0,15.0,1508.1569999999986,824.9579999999997,9.663,,,,169.65300000000005,63.56400000000001,874.8000000000002,,18.123,,0,0,0,0,0,1,0
2014-04-27,7.0,-1.0,0.75,0.0659523518195497,3310.232998609541,,,1191.7979999999989,3761.279999999999,,,,,101.094,319.10100000000006,,,,,0,0,0,0,0,0,1
2014-04-28,6.8,0.4,0.6,0.06401814523536081,18448.890001058582,15.0,3.0,4978.380000000009,11800.44,126.96299999999998,,,57.669,159.97199999999995,999.5759999999997,,,68.01600000000002,,1,0,0,0,0,0,0
2014-04-29,6.0,1.25,,0.050806214020772934,14893.908001899725,18.0,,3322.1609999999996,11385.426000000001,102.54,,,,138.393,192.85199999999992,,,54.95099999999999,,0,1,0,0,0,0,0
