time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,day_0,day_1,day_2,day_3,day_4,day_5,day_6
2014-03-04,7.0,0.5,2.0,,,15.0,,,,,,,,,,,,,,0,1,0,0,0,0,0
2014-03-05,8.0,0.6666666666666666,1.3333333333333333,,,3.0,3.0,,,,,,,,,,,,,0,0,1,0,0,0,0
2014-03-06,7.25,0.5,0.75,,,3.0,,,,,,,,,,,,,,0,0,0,1,0,0,0
2014-03-07,7.5,0.75,1.0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0
2014-03-08,7.6,0.4,0.8,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0
2014-03-09,7.2,0.8,1.0,,,15.0,,,,,,,,,,,,,,0,0,0,0,0,0,1
2014-03-10,7.333333333333332,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0
2014-03-12,6.4,0.2,0.2,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
2014-03-13,7.25,0.75,0.75,,,,6.0,,,,,,,,,,,,,0,0,0,1,0,0,0
2014-03-14,8.0,1.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0
2014-03-20,,,,0.04230288377845707,4892.183999061586,,,397.87199999999996,1368.6930000000002,749.7120000000001,,,,334.455,2812.6110000000012,,,,,0,0,0,1,0,0,0
2014-03-21,7.4,0.8,1.0,0.1679744284544574,15685.541998386367,,,57876.06600000003,20916.468000000008,4187.501999999999,,,147.618,135.486,4883.777999999998,,,,,0,0,0,0,1,0,0
2014-03-22,7.4,0.4,0.8,0.19276958755398435,17936.160002231587,,,5975.577000000002,29925.42300000001,4999.674000000001,,,,431.05500000000006,4067.664000000001,194.172,,51.37799999999999,,0,0,0,0,0,1,0
2014-03-23,7.4,0.8,0.8,0.07009270190040376,16421.77799820901,,3.0,7199.7959999999985,8429.573999999997,6436.8269999999975,,,,105.55800000000002,4662.725999999998,405.726,,,,0,0,0,0,0,0,1
2014-03-24,7.0,0.6666666666666666,0.6666666666666666,0.16940873829279451,35863.02300024034,12.0,,2668.920000000004,7271.277000000004,2165.916,,,,108.58200000000001,3825.204,2070.3569999999995,,126.41700000000002,,1,0,0,0,0,0,0
2014-03-25,7.5,0.5,1.0,0.062022668650157535,10494.350998878477,,,387.95999999999987,3867.1710000000026,5374.953000000001,,,807.966,81.29999999999998,4121.837999999998,,,29.598000000000006,,0,1,0,0,0,0,0
2014-03-26,7.2,0.2,0.8,0.06853709704220674,21238.86300444604,6.0,,1813.7370000000005,5120.9760000000015,9210.126,,,,338.75700000000006,4407.5459999999985,,,256.35299999999995,,0,0,1,0,0,0,0
2014-03-27,7.2,0.4,0.6,0.0906331678707439,17475.396004199978,,,1991.9430000000007,14670.453000000007,6109.181999999999,,,,135.63600000000002,4501.529999999999,789.5010000000002,,,,0,0,0,1,0,0,0
2014-03-28,7.2,0.6,1.0,0.2510368299862318,28290.648002386068,3.0,,1129.6799999999996,11830.346999999992,2373.0419999999995,,,90.363,612.4830000000001,3484.2300000000023,989.8500000000003,,,,0,0,0,0,1,0,0
2014-03-29,6.8,0.6,0.6,0.2092882156846512,17227.884005069733,24.0,3.0,1775.279999999998,4217.4299999999985,5041.025999999998,63.24,,,135.46200000000002,7599.269999999994,586.3409999999999,,,,0,0,0,0,0,1,0
2014-03-30,8.0,1.0,1.0,0.008333333333333333,1774.6019990444192,,,337.9019999999999,920.8529999999997,,,,,96.89700000000002,337.449,179.29500000000004,,,,0,0,0,0,0,0,1
2014-03-31,7.25,0.5,1.0,0.09798605176533888,17507.02500414848,,,1609.869,4566.423000000002,2796.2519999999995,,,,1743.7380000000005,8310.605999999994,24583.82100000001,,315.2519999999999,,1,0,0,0,0,0,0
2014-04-01,7.4,0.6,1.0,0.14677639218080396,16921.21800327301,12.0,6.0,3157.242000000004,12101.028000000013,6333.408000000002,,,2369.19,896.9460000000001,3338.952000000002,413.34299999999985,,27.951,,0,1,0,0,0,0,0
2014-04-02,7.5,0.25,0.75,0.09017666475035044,22205.267998695366,3.0,,3382.9110000000023,2359.121999999996,5154.233999999999,,,500.38200000000006,563.97,4378.794,451.662,,213.618,,0,0,1,0,0,0,0
2014-04-03,7.2,0.2,1.0,0.12420343137254905,22490.670003175717,3.0,3.0,4265.477999999999,7144.647000000003,6914.820000000002,,,108.729,681.5459999999998,4350.015,385.1939999999999,,60.22200000000001,,0,0,0,1,0,0,0
