time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-02-17,,,,,,12.0,6.0,,,,,,,,,,,,
2014-02-18,,,,,,9.0,3.0,,,,,,,,,,,,
2014-02-19,,,,,,18.0,9.0,,,,,,,,,,,,
2014-02-20,,,,,,6.0,,,,,,,,,,,,,
2014-02-21,,,,,,18.0,9.0,,,,,,,,,,,,
2014-02-22,,,,,,12.0,15.0,,,,,,,,,,,,
2014-02-23,,,,,,12.0,3.0,,,,,,,,,,,,
2014-02-24,,,,,,21.0,6.0,,,,,,,,,,,,
2014-02-25,,,,,,27.0,6.0,,,,,,,,,,,,
2014-02-26,,,,,,9.0,,,,,,,,,,,,,
2014-02-27,,,,,,27.0,,,,,,,,,,,,,
2014-02-28,,,,,,27.0,9.0,,,,,,,,,,,,
2014-03-01,,,,,,9.0,6.0,,,,,,,,,,,,
2014-03-02,,,,,,3.0,,,,,,,,,,,,,
2014-03-03,,,,,,12.0,,,,,,,,,,,,,
2014-03-04,,,,,,27.0,3.0,,,,,,,,,,,,
2014-03-05,,,,,,9.0,,,,,,,,,,,,,
2014-03-06,,,,,,36.0,3.0,,,,,,,,,,,,
2014-03-07,,,,,,15.0,9.0,,,,,,,,,,,,
2014-03-08,,,,,,33.0,3.0,,,,,,,,,,,,
2014-03-09,,,,,,12.0,,,,,,,,,,,,,
2014-03-10,,,,,,33.0,12.0,,,,,,,,,,,,
2014-03-11,,,,,,18.0,12.0,,,,,,,,,,,,
2014-03-12,,,,,,21.0,3.0,,,,,,,,,,,,
2014-03-13,,,,,,9.0,3.0,,,,,,,,,,,,
2014-03-14,,,,,4815.495001316071,18.0,,473.8590000000001,3075.093000000001,481.37399999999997,,,,669.2609999999995,85.89299999999999,,,,
2014-03-15,,,,,15927.765003204346,21.0,,7263.326999999994,6596.108999999994,1055.0819999999994,,,,,,377.1,,,
2014-03-16,6.333333333333333,,,,14707.880998849878,12.0,3.0,7311.137999999998,9455.487000000003,265.17600000000004,,,,1224.3180000000002,544.7729999999998,,,,
2014-03-17,6.75,0.5,0.5,0.1680684149503257,30479.30700373648,12.0,,3688.0410000000006,13554.348000000013,7533.5340000000015,,,,311.0969999999999,309.08400000000006,,,,
2014-03-18,8.2,0.6,0.8,0.21948438425543743,13537.413004159927,45.0,3.0,7813.562999999989,11799.243,266.82899999999995,,,,266.16599999999994,637.0920000000007,,,,
2014-03-19,6.8,0.4,0.4,0.31563175685064315,24548.27100062371,15.0,3.0,4663.674,7790.9670000000015,588.4169999999998,,,,316.60799999999995,143.44499999999996,1701.4950000000001,,,
2014-03-20,7.25,-0.5,0.75,0.23902496021034736,13081.00200390816,30.0,3.0,5333.931000000005,6463.113,444.54000000000013,,,,260.571,394.7939999999999,,,,
2014-03-21,7.5,-0.75,0.75,0.2896279249001076,33467.55299735068,30.0,3.0,6690.909000000006,8575.338000000005,1378.812,,,,113.83199999999998,1164.0629999999996,1326.8880000000004,,,
2014-03-22,6.5,-1.0,-0.5,0.4460436868329014,22768.6860086918,75.0,3.0,5790.797999999996,5556.767999999998,1988.7330000000006,,,,129.612,1226.0009999999993,2341.8510000000015,,,
2014-03-23,6.25,-1.0,,0.26969715703353236,13585.581001996998,24.0,3.0,2683.518,5519.696999999997,1164.294,,,,185.59499999999997,515.9820000000001,3789.567000000001,,,
2014-03-24,6.4,0.2,-0.2,0.15612466250149995,8299.946998357773,15.0,,3220.488,9036.543000000003,1596.0389999999998,,,,245.424,698.4030000000002,,,,
2014-03-25,7.75,-1.25,0.75,0.23051365485645364,13912.164000034334,21.0,,8420.793000000001,8366.252999999993,1378.767,,,,151.125,445.34100000000007,,,,
2014-03-26,7.2,-1.2,0.4,0.2939534624058422,18208.890002489086,15.0,,5210.2320000000045,7601.546999999994,2301.4350000000013,,,,125.85000000000002,4686.068999999999,,,,
2014-03-27,7.25,,0.5,0.22884900892215101,17240.942996263508,9.0,,6801.372000000007,8991.129000000004,1472.3429999999998,,,,2195.5589999999993,244.09800000000004,,,201.48900000000006,
2014-03-28,6.8,-0.6,0.6,0.26159832807813965,11908.742997407913,24.0,6.0,3159.3449999999993,3735.3810000000003,2122.9200000000005,,,,377.0070000000001,8151.645000000007,,,,
2014-03-29,7.25,-0.75,0.25,0.4324693550603948,13209.728992938995,12.0,,52248.839999999946,6424.466999999996,3189.804,,,,158.52300000000002,1571.5619999999997,1504.9319999999993,,,
