"time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","day_0","day_1","day_2","day_3","day_4","day_5","day_6"
2014-02-26,6.25,-0.25,0.75,0.134050103989389,39879.7440018654,3,6,3687.981,14954.172,4030.128,286.887,153.528,516.618,199.674,6258.59100000001,2746.335,90.306,1133.061,NA,0,0,1,0,0,0,0
2014-03-20,7.6,-1.25,1,0.081547619047619,6827.83200073242,3,3,746.937,6504.687,1052.568,3209.244,699.108,84.294,34.035,2423.193,1412.319,135.519,63.222,NA,0,0,0,1,0,0,0
2014-03-21,6.2,0.2,0.2,0.134050103989389,53936.7210001945,18,3,9417.65400000001,18842.67,3022.368,148.632,999.915,516.618,719.253,13525.5,2746.335,87.87,1796.262,NA,0,0,0,0,1,0,0
2014-03-22,6.4,0.6,0.5,0.236880219239958,18426.4829986095,9,3,2194.287,14888.754,279.972,63.228,87.252,9.03,294.429,1318.896,111.915,9.444,352.863,NA,0,0,0,0,0,1,0
2014-03-23,6.8,0.2,0.8,0.142741115805064,20321.496004343,6,6,3858.738,15711.957,283.038,130.209,343.218,277.164,218.469,2702.517,818.394,705.669,90.258,91.158,0,0,0,0,0,0,1
2014-03-24,6,0.8,0.6,0.078961056115598,45142.0530016422,30,3,2600.868,27811.887,2930.913,102.318,3.177,9.03,199.674,9670.878,1259.415,705.669,536.196,NA,1,0,0,0,0,0,0
2014-03-25,6.75,0.5,0.5,0.0983741123905068,64426.0649971962,6,3,3098.304,30830.253,204.618,129.162,3.177,51.321,536.457,5758.413,204.834,705.669,668.679,NA,0,1,0,0,0,0,0
2014-03-26,6.6,-0.2,0.6,0.101308321670076,49271.40300107,21,3,3502.491,26966.259,2731.437,156.993,999.915,271.443,292.494,13776.177,157.305,199.431,100.095,NA,0,0,1,0,0,0,0
2014-03-27,7,0.2,0.8,0.159510640969097,52326.4499981403,6,3,3687.981,20809.536,1918.017,126.657,699.108,547.353,175.596,2806.143,141.942,135.519,537.087,NA,0,0,0,1,0,0,0
2014-03-28,6.4,-0.6,0.6,0.0956980216371201,14770.4669988155,15,6,30187.7850000001,2600.499,3016.209,267.498,699.108,84.294,677.853,1538.223,3399.027,199.431,905.151,NA,0,0,0,0,1,0,0
2014-03-29,8,0.2,1,0.0682028101018696,24967.8659992218,12,3,5857.89,8162.07599999999,4882.287,115.359,999.915,84.294,508.782,1418.664,157.305,199.431,1801.911,NA,0,0,0,0,0,1,0
2014-03-30,7.5,-0.5,0.75,0.049092970521542,13569.642002821,6,12,1243.095,3895.515,4607.031,102.318,699.108,271.443,222.009,503.055,550.143,199.431,114.888,NA,0,0,0,0,0,0,1
2014-03-31,7.4,-1.2,0.6,0.0705054808833896,35510.5020010471,18,6,8884.21499999999,15997.911,5276.76,123.765,153.528,516.618,805.662,4051.965,550.143,87.87,630.915,NA,1,0,0,0,0,0,0
