time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,day_0,day_1,day_2,day_3,day_4,day_5,day_6
2014-03-13,7.0,-2.0,1.0,,3756.710999965669,3.0,,193.58100000000005,1540.1849999999995,220.52400000000003,,,,1401.7079999999999,522.2760000000002,,,,,0,0,0,1,0,0,0
2014-03-14,7.8,0.2,1.4,,21876.588005304337,,9.0,5398.113000000001,14690.160000000002,300.312,,,,3635.588999999998,2816.993999999999,8587.244999999999,,,,0,0,0,0,1,0,0
2014-03-15,7.0,0.2,0.4,,13903.922995805742,,9.0,6129.173999999995,9853.488,2013.1499999999994,,,,3471.825,1695.2340000000006,,,,,0,0,0,0,0,1,0
2014-03-16,6.4,-1.0,0.2,,14762.71199727058,,,386.02800000000013,1948.299,113.89200000000001,,,,7098.609000000005,1713.5939999999994,,425.934,,,0,0,0,0,0,0,1
2014-03-17,6.6,,0.8,,9440.447996377945,,,3081.3899999999976,3045.3929999999987,,,,,2104.419000000001,1279.5300000000004,708.4440000000002,,37.554,,1,0,0,0,0,0,0
2014-03-18,7.0,-0.2,0.8,,8246.141995668411,,,1669.3499999999995,17646.722999999994,7392.983999999998,,,,2943.4650000000024,1250.226,,,,,0,1,0,0,0,0,0
2014-03-19,7.8,-0.2,1.2,,45493.21199727061,,,2371.140000000001,28633.038000000026,3224.703,,,,12610.797000000004,883.5359999999997,,,,,0,0,1,0,0,0,0
2014-03-20,6.4,0.8,0.2,0.2875173962358837,25846.21499705315,,,1387.1040000000007,22968.65099999995,2012.262,,,,1880.772,1492.8119999999994,,,,,0,0,0,1,0,0,0
2014-03-21,6.4,0.6,0.6,0.08464871219157337,38785.49999427796,,6.0,432.37800000000016,42371.06999999998,3672.96,,,,329.589,488.367,141.018,,,,0,0,0,0,1,0,0
2014-03-22,8.4,1.4,1.6,0.09397349961866083,36984.470999479294,,,2776.8509999999997,25543.121999999985,6851.049000000001,,,,1067.553,1964.481,,,,,0,0,0,0,0,1,0
2014-03-23,7.4,1.6,1.0,0.11916263386851625,19581.82800078392,,6.0,1162.7430000000004,17525.214,1895.9039999999993,,,,950.8019999999997,747.3989999999999,,58.07700000000001,,,0,0,0,0,0,0,1
2014-03-24,8.8,1.0,1.8,0.3074129857071034,14064.561001539229,6.0,,1023.366,9421.151999999998,2832.8819999999987,,,,293.7600000000001,558.129,,,,,1,0,0,0,0,0,0
2014-03-25,7.6,1.2,1.8,0.09856848536516057,15080.843998432158,,,354.58800000000014,12966.482999999987,625.4910000000001,,,,3418.9829999999997,1144.0890000000004,1652.9699999999998,,76.488,,0,1,0,0,0,0,0
2014-03-26,8.4,-1.0,1.0,0.3036551242599139,27194.783999204643,3.0,3.0,1292.0759999999998,21951.467999999943,2421.8970000000004,,,,796.8570000000002,733.2270000000003,,,,,0,0,1,0,0,0,0
2014-03-27,7.4,-1.2,1.0,0.10809412957208693,25695.011996984467,,3.0,53.175,21798.795000000053,2201.2919999999995,,,,1574.9550000000008,1058.4480000000003,868.8510000000001,,,,0,0,0,1,0,0,0
2014-03-28,7.6,-1.0,1.2,0.3355837397178655,36451.055999279015,,,5065.721999999997,15193.053000000024,5610.969000000003,,,100.10399999999996,541.776,8967.941999999995,789.0449999999994,,,,0,0,0,0,1,0,0
2014-03-29,7.2,-1.8,1.0,0.3700853779840849,16853.748003959656,,,600.1049999999998,15314.652,2140.281,,,,352.7220000000001,1950.267,,,131.991,,0,0,0,0,0,1,0
2014-03-30,6.2,-0.6,0.8,0.1106315203947191,28559.891998529434,,,81.90600000000002,21909.944999999974,1293.7379999999996,,,,4514.9940000000015,284.745,,,,,0,0,0,0,0,0,1
2014-03-31,7.0,-1.2,0.6,0.2922268907563026,16368.035993814468,3.0,,1629.482999999999,8146.286999999999,3416.217,,,,223.65000000000003,2180.403,,,,,1,0,0,0,0,0,0
2014-04-01,7.5,-1.5,1.0,0.4387483465608464,22482.88800144195,9.0,9.0,9648.063000000016,12728.717999999995,2119.4009999999994,,,,408.44100000000014,12373.991999999995,,40.557,,,0,1,0,0,0,0,0
2014-04-02,7.4,-1.2,1.0,0.3712079450379944,27583.916991233822,,,1171.4280000000006,62156.247000000076,1738.5300000000002,,,,300.05999999999995,2491.7580000000007,,,,,0,0,1,0,0,0,0
2014-04-03,7.6,-0.8,1.4,0.3039661452028189,34140.905997991555,9.0,21.0,4644.900000000005,37692.21900000006,1105.365,,,,396.381,106.68299999999999,,,,,0,0,0,1,0,0,0
2014-04-04,7.8,-0.6,1.0,0.1967422594122717,24152.38801002501,,9.0,2755.7940000000003,21379.215000000004,2042.949,,,,605.0940000000003,1194.2040000000004,,,,,0,0,0,0,1,0,0
2014-04-05,6.8,0.2,0.8,0.15646127217935726,37374.980998992905,,,275.454,35508.186000000016,1648.4790000000007,,,,713.946,247.644,,,,,0,0,0,0,0,1,0
2014-04-06,6.25,0.25,0.75,0.32032102320237915,24976.76399588585,,,4265.873999999998,18444.37799999997,1040.3970000000004,,,,346.72500000000014,1578.7890000000007,850.206,633.7410000000001,,,0,0,0,0,0,0,1
2014-04-07,7.4,-0.4,1.0,0.30800465676571864,31854.545997619647,3.0,3.0,764.8650000000001,37079.51399999989,618.4559999999998,,,,4508.600999999999,2750.985,,,,,1,0,0,0,0,0,0
2014-04-08,8.2,0.8,1.4,0.1243355147822914,31154.652006626133,6.0,,3156.9750000000013,23958.543000000038,2955.633,,,,388.61100000000016,474.906,,,73.72800000000002,,0,1,0,0,0,0,0
2014-04-09,7.8,-0.2,1.2,0.19026514823987345,42690.443990707405,12.0,,3455.1149999999993,34628.912999999986,715.9619999999999,,,,2624.6040000000016,629.682,,,949.3020000000004,,0,0,1,0,0,0,0
2014-04-10,7.6,0.6,1.0,0.30921140467585434,26566.4399971962,3.0,,855.7409999999996,25215.38999999997,,,,45.207,636.6300000000001,308.18999999999994,,,,,0,0,0,1,0,0,0
2014-04-11,6.8,0.6,1.2,0.4687077628254097,10624.1399974823,3.0,,2592.222000000001,6440.013000000001,,,,,692.5439999999996,1125.333,,,,,0,0,0,0,1,0,0
2014-04-12,6.8,0.6,1.0,0.09549919484702094,22873.254002094258,12.0,18.0,1179.3840000000002,16848.770999999993,373.305,,,698.2710000000001,273.37800000000004,1026.6449999999998,,,,,0,0,0,0,0,1,0
2014-04-13,6.6,0.2,0.8,0.15134067941838114,24619.028998374946,,6.0,438.77699999999993,22942.631999999965,,,,,770.985,469.53300000000013,,,,,0,0,0,0,0,0,1
2014-04-14,6.8,-0.6,1.0,0.26101854320329404,14827.607998609543,,,1129.6949999999993,14069.417999999976,,,,,600.81,642.5129999999998,,170.32800000000003,,,1,0,0,0,0,0,0
2014-04-15,6.0,-0.8,0.2,0.3699345550700973,25774.251003742207,6.0,3.0,7416.407999999998,19573.310999999976,,,,,1761.3780000000004,536.4269999999998,,,,,0,1,0,0,0,0,0
2014-04-16,6.0,-0.25,0.75,0.33828282828282835,18410.156995296486,6.0,,1705.4009999999992,15003.401999999976,,,,273.825,997.2239999999999,834.4980000000003,,,,,0,0,1,0,0,0,0
2014-04-17,6.4,-1.2,1.0,0.041411052603806335,34929.99600291252,6.0,3.0,863.073,28212.800999999938,221.298,,,200.418,4322.574000000001,961.2090000000003,,,,,0,0,0,1,0,0,0
2014-04-18,3.5,-1.0,-1.0,0.11818181818181818,3053.7060012817383,,,150.21300000000005,2078.322000000001,,,,,125.30700000000002,199.686,,,,,0,0,0,0,1,0,0
2014-04-19,7.2,-0.6,1.0,0.2408505917967649,27034.641002655026,3.0,,4442.343,19230.25799999998,1142.538,,,357.7800000000001,1612.4010000000005,578.4119999999999,46.389,,,,0,0,0,0,0,1,0
2014-04-20,6.6,-1.6,0.6,0.2621848739495797,8746.815002918243,,,53.097,16338.47999999999,34.35,,,45.105,323.844,527.481,,,,,0,0,0,0,0,0,1
2014-04-21,7.4,-1.4,1.0,0.15710176822377514,30794.2200000286,,,785.7270000000003,26111.247,,,,,7210.392000000003,418.776,131.238,,,,1,0,0,0,0,0,0
2014-04-22,5.75,-1.25,0.75,0.27103526538463674,22019.235002517704,,3.0,4617.9540000000015,16066.673999999995,,,,,818.5500000000002,1485.9749999999995,,,,,0,1,0,0,0,0,0
2014-04-23,7.4,-0.8,1.0,0.4385733488177097,11768.319000720976,9.0,6.0,1565.9880000000014,8099.778000000002,,,,,292.1880000000002,1837.6140000000007,212.967,,,,0,0,1,0,0,0,0
2014-04-24,7.666666666666668,1.0,1.0,0.43781010656010616,41287.383004903786,6.0,,1739.7570000000005,8392.955999999982,,,,,911.9639999999999,1480.6199999999994,,,,,0,0,0,1,0,0,0
2014-04-25,7.75,-0.25,1.25,0.4405688439574523,16951.9229979515,,,2725.4790000000007,7902.129,,,,,617.6880000000001,5027.600999999999,,895.7310000000001,,,0,0,0,0,1,0,0
2014-04-26,8.8,-1.8,1.6,0.16949476650563594,22138.04099822044,,,403.25699999999983,16898.349,,,,,874.7430000000003,1250.7179999999996,678.5250000000004,,,,0,0,0,0,0,1,0
2014-04-27,8.0,-0.5,1.5,0.2649346728151075,41101.27499771116,,,2314.794,30669.170999999962,,,,49.29899999999999,4097.7390000000005,2461.0019999999995,826.9770000000002,,209.784,,0,0,0,0,0,0,1
2014-04-28,8.166666666666666,-1.6666666666666667,1.0,0.2987684400223101,23620.403999805454,,,1455.1229999999996,18388.173000000043,,,,48.968999999999994,1417.6590000000006,1635.9599999999996,497.145,,,,1,0,0,0,0,0,0
2014-04-29,8.5,-1.25,1.25,0.325002877061394,24054.52500128746,,,1203.9480000000008,20252.532,,,,45.474,591.9989999999998,557.004,1488.6480000000006,,,,0,1,0,0,0,0,0
2014-04-30,7.833333333333332,-1.1666666666666667,1.0,0.2936714121744517,22093.84200310707,,,285.303,18847.005000000023,,,,355.275,982.161,2015.8470000000007,727.566,,,,0,0,1,0,0,0,0
2014-05-01,8.333333333333334,-1.0,2.0,0.14677763080540854,19324.265997648246,,,477.11699999999996,15252.533999999987,,,,294.129,1652.9489999999998,1258.2030000000002,806.7180000000002,428.0699999999998,,,0,0,0,1,0,0,0
2014-05-02,8.0,-1.4,0.8,0.22384322876155915,24499.50299835206,,,3118.2089999999994,19062.138,,,,202.938,367.707,1509.4350000000009,731.8680000000003,,,,0,0,0,0,1,0,0
2014-05-03,7.25,-0.75,1.0,,208.2210001945493,,,106.35600000000001,3.285,,,,,,207.108,,,,,0,0,0,0,0,1,0
2014-05-04,8.0,-1.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
