time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-02-17,,,,,,3.0,3.0,,,,,,,,,,,,
2014-02-18,,,,,,,,,,,,,,,,,,,
2014-02-19,,,,,,3.0,3.0,,,,,,,,,,,,
2014-02-20,,,,,,,,,,,,,,,,,,,
2014-02-21,,,,,,,,,,,,,,,,,,,
2014-02-22,,,,,,15.0,,,,,,,,,,,,,
2014-02-23,,,,,,,,,,,,,,,,,,,
2014-02-24,,,,,,,,,,,,,,,,,,,
2014-02-25,,,,,,3.0,,,,,,,,,,,,,
2014-02-26,,,,,,,,,,,,,,,,,,,
2014-02-27,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,6.0,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,,,,,,,
2014-03-02,,,,,,,,,,,,,,,,,,,
2014-03-03,,,,,,,,,,,,,,,,,,,
2014-03-04,,,,,,,3.0,,,,,,,,,,,,
2014-03-05,,,,,,3.0,,,,,,,,,,,,,
2014-03-06,,,,,,3.0,,,,,,,,,,,,,
2014-03-07,,,,,,3.0,,,,,,,,,,,,,
2014-03-08,,,,,,,,,,,,,,,,,,,
2014-03-09,,,,,,,,,,,,,,,,,,,
2014-03-10,,,,,,,,,,,,,,,,,,,
2014-03-11,,,,,,,,,,,,,,,,,,,
2014-03-12,,,,,,,,,,,,,,,,,,,
2014-03-13,,,,,,,,,,,,,,,,,,,
2014-03-14,,,,,,,,,,,,,,,,,,,
2014-03-15,,,,,,6.0,3.0,,,,,,,,,,,,
2014-03-16,,,,,,,,,,,,,,,,,,,
2014-03-17,,,,,,3.0,,,,,,,,,,,,,
2014-03-18,,,,,,6.0,,,,,,,,,,,,,
2014-03-19,,,,,,12.0,,,,,,,,,,,,,
2014-03-20,,,,,,12.0,,,,,,,,,,,,,
2014-03-21,,,,,,3.0,,,,,,,,,,,,,
2014-03-22,,,,,,,,,,,,,,,,,,,
2014-03-23,,,,,,,,,,,,,,,,,,,
2014-03-24,,,,,,9.0,3.0,,,,,,,,,,,,
2014-03-25,,,,,,,,,,,,,,,,,,,
2014-03-26,,,,,,6.0,,,,,,,,,,,,,
2014-03-27,,,,,,3.0,,,,,,,,,,,,,
2014-03-28,,,,,,6.0,,,,,,,,,,,,,
2014-03-29,,,,,,,,,,,,,,,,,,,
2014-03-30,,,,,,,,,,,,,,,,,,,
2014-03-31,6.5,,,0.024151166629980195,5611.3109986782065,,,2455.1640000000034,279.64500000000004,543.0029999999998,478.491,,,121.644,2073.4979999999996,,,18.531,
2014-04-01,7.5,,,0.12660997993345266,25799.231997728348,6.0,,11261.433000000003,9083.757,34.022999999999996,217.95899999999997,1370.187,,331.14900000000006,6345.165000000002,1050.6749999999995,,,
2014-04-02,6.8,-0.2,0.4,0.043215677126643884,35662.11000251771,6.0,,6956.055000000005,8172.186000000005,2652.519,823.4970000000005,190.671,,314.81100000000004,10865.06400000001,480.40199999999993,,1742.2440000000001,135.165
2014-04-03,8.0,,1.25,0.15111305136626185,27496.20300436021,,,20022.36000000003,8628.603000000006,3010.9410000000003,113.46599999999998,,,250.248,7022.360999999995,460.39500000000004,,,263.055
2014-04-04,5.75,-0.5,,0.12490594575684989,41281.09800410271,9.0,,10423.116000000029,17027.013000000017,1487.004,102.372,582.552,,319.03199999999987,8222.432999999999,708.8789999999999,33.132000000000005,491.77200000000016,172.59
2014-04-05,7.6,-0.8,0.8,0.027859790738960902,23791.370994329453,,,6224.277000000004,4420.595999999999,1243.1579999999997,,914.4899999999999,,266.90700000000004,6433.811999999999,,25.065,1635.4199999999985,15.149999999999999
2014-04-06,7.2,-0.6,0.6,0.012253036714243609,17825.888998746872,,,2659.4939999999997,3093.423000000001,1002.4440000000001,,,,151.485,8386.476,,63.264,,
2014-04-07,8.0,0.2,1.25,0.11166697899675822,34393.29000377655,,,33513.603000000105,8187.924000000005,3245.8410000000003,70.914,511.80300000000005,,195.00599999999997,10902.644999999999,915.4079999999999,,,300.42299999999994
2014-04-08,7.8,-0.2,1.0,0.09885041974956744,22099.155009269714,,,17229.717000000008,9603.897000000006,,,223.287,,172.17,5928.036,362.847,57.309,,162.16500000000005
2014-04-09,7.0,-1.0,1.0,0.2438468705912345,36755.17799592017,,3.0,7968.993000000004,6443.231999999995,692.244,280.122,12.062999999999999,,642.519,5002.706999999999,,,18.303,
2014-04-10,7.0,-1.0,0.5,0.22384842747091238,24522.164995193492,,,11308.533000000003,7797.0239999999985,2704.755,115.67400000000002,324.228,,206.74799999999993,4438.854000000002,2077.2390000000014,,9.036,
2014-04-11,7.4,-0.6,,0.3332305813491698,75872.24099636075,30.0,24.0,11045.732999999984,16174.662000000011,409.908,390.6359999999999,,,366.77699999999993,4808.534999999999,4323.5909999999985,,38.772,30.311999999999998
2014-04-12,7.8,-0.75,1.25,0.03719255598302549,34450.11600279809,,,9003.132000000003,9298.443000000003,1413.0120000000006,139.55700000000002,2958.438000000001,,219.096,9921.006,,151.161,2881.3109999999992,126.813
2014-04-13,7.2,-0.6,0.75,0.04242497739525187,29275.968004703525,6.0,,5423.628000000001,11350.788000000002,774.8130000000001,,1135.65,,149.664,7495.071000000003,,90.162,460.5870000000002,320.577
