time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-02-17,,,,,,,9.0,,,,,,,,,,,,
2014-02-18,,,,,,3.0,,,,,,,,,,,,,
2014-02-19,,,,,,,,,,,,,,,,,,,
2014-02-20,,,,,,3.0,,,,,,,,,,,,,
2014-02-21,,,,,,3.0,,,,,,,,,,,,,
2014-02-22,,,,,,3.0,6.0,,,,,,,,,,,,
2014-02-23,,,,,,3.0,,,,,,,,,,,,,
2014-02-24,,,,,,,3.0,,,,,,,,,,,,
2014-02-25,,,,,,,3.0,,,,,,,,,,,,
2014-02-26,,,,,,12.0,,,,,,,,,,,,,
2014-02-27,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,3.0,,,,,,,,,,,,,
2014-03-01,,,,,,,9.0,,,,,,,,,,,,
2014-03-02,,,,,,,6.0,,,,,,,,,,,,
2014-03-03,,,,,,,,,,,,,,,,,,,
2014-03-04,7.0,0.5,2.0,,,15.0,,,,,,,,,,,,,
2014-03-05,8.0,0.6666666666666666,1.3333333333333333,,,3.0,3.0,,,,,,,,,,,,
2014-03-06,7.25,0.5,0.75,,,3.0,,,,,,,,,,,,,
2014-03-07,7.5,0.75,1.0,,,,,,,,,,,,,,,,
2014-03-08,7.6,0.4,0.8,,,,,,,,,,,,,,,,
2014-03-09,7.2,0.8,1.0,,,15.0,,,,,,,,,,,,,
2014-03-10,7.333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,
2014-03-11,6.2,,0.4,,,,,,,,,,,,,,,,
2014-03-12,6.4,0.2,0.2,,,,,,,,,,,,,,,,
2014-03-13,7.25,0.75,0.75,,,,6.0,,,,,,,,,,,,
2014-03-14,8.0,1.0,1.0,,,,,,,,,,,,,,,,
2014-03-15,,,,,,,3.0,,,,,,,,,,,,
2014-03-16,,,,,,3.0,,,,,,,,,,,,,
2014-03-17,,,,,,,3.0,,,,,,,,,,,,
2014-03-18,,,,,,30.0,,,,,,,,,,,,,
2014-03-19,,,,,,6.0,,,,,,,,,,,,,
2014-03-20,,,,0.04230288377845707,4892.183999061586,,,397.872,1368.6930000000002,749.7120000000001,,,,334.455,2812.6110000000017,,,,
2014-03-21,7.4,0.8,1.0,0.1679744284544574,15685.541998386369,,,57876.06600000002,20916.46800000001,4187.501999999999,,,147.618,135.486,4883.777999999999,,,,
2014-03-22,7.4,0.4,0.8,0.19276958755398435,17936.160002231587,,,5975.577000000003,29925.423000000013,4999.674000000001,,,,431.05500000000006,4067.6640000000016,194.172,,51.37799999999999,
2014-03-23,7.4,0.8,0.8,0.07009270190040376,16421.777998209007,,3.0,7199.795999999999,8429.573999999997,6436.8269999999975,,,,105.55800000000002,4662.725999999998,405.72599999999994,,,
2014-03-24,7.0,0.6666666666666666,0.6666666666666666,0.16940873829279451,35863.02300024034,12.0,,2668.9200000000037,7271.277000000004,2165.916,,,,108.582,3825.2039999999997,2070.3569999999995,,126.41700000000002,
2014-03-25,7.5,0.5,1.0,0.062022668650157535,10494.350998878475,,,387.9599999999998,3867.1710000000026,5374.953000000001,,,807.966,81.29999999999998,4121.837999999998,,,29.598000000000003,
2014-03-26,7.2,0.2,0.8,0.06853709704220674,21238.86300444604,6.0,,1813.7370000000003,5120.976000000002,9210.126,,,,338.75700000000006,4407.545999999999,,,256.35299999999995,
2014-03-27,7.2,0.4,0.6,0.0906331678707439,17475.396004199978,,,1991.9430000000004,14670.453000000007,6109.181999999999,,,,135.63600000000002,4501.529999999999,789.5010000000001,,,
2014-03-28,7.2,0.6,1.0,0.2510368299862318,28290.648002386068,3.0,,1129.6799999999998,11830.346999999992,2373.0419999999995,,,90.363,612.483,3484.2300000000023,989.8500000000003,,,
2014-03-29,6.8,0.6,0.6,0.20928821568465122,17227.884005069733,24.0,3.0,1775.279999999998,4217.429999999998,5041.025999999998,63.239999999999995,,,135.46200000000002,7599.269999999994,586.3409999999999,,,
2014-03-30,8.0,1.0,1.0,0.008333333333333333,1774.6019990444192,,,337.9019999999999,920.8529999999998,,,,,96.89700000000002,337.44899999999996,179.29500000000002,,,
