time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,day_0,day_1,day_2,day_3,day_4,day_5,day_6
2014-03-21,7.0,,1.0,,9023.5019967556,9.0,3.0,87.92100000000002,3663.243,4342.3679999999995,,,6.3389999999999995,650.7239999999998,,,,6.0600000000000005,,0,0,0,0,1,0,0
2014-03-22,7.0,,0.6666666666666666,0.0628472222222222,14118.723001956938,,,447.18000000000006,8061.164999999995,13820.295000000036,,,39.927,441.0930000000001,367.70400000000006,579.951,,3.0089999999999995,9.06,0,0,0,0,0,1,0
2014-03-23,6.75,0.75,0.25,0.03333333333333327,21480.839999198917,,3.0,897.7620000000003,9563.319000000003,107812.93500000004,,,,205.19699999999997,54.999,580.7639999999999,,9.162,,0,0,0,0,0,0,1
2014-03-24,7.25,0.5,0.5,0.07916666666666672,17789.952002048496,,,180.77400000000003,9455.403000000002,3203.2049999999963,163.47600000000003,,12.272999999999998,250.89900000000003,2709.465000000001,751.6470000000003,974.1059999999997,62.001000000000005,,1,0,0,0,0,0,0
2014-03-25,6.2,0.4,-0.2,0.025694444444444443,21636.579003810875,3.0,,982.8660000000001,7251.704999999999,11956.017000000009,318.36,,30.768,217.14,368.9970000000001,97.422,,9.048,52.299,0,1,0,0,0,0,0
2014-03-26,7.75,0.5,0.75,0.0863155761862659,25656.081000566493,9.0,6.0,1876.311,4515.543000000003,8271.002999999999,184.047,,3.012,140.739,956.5410000000003,,,227.997,,0,0,1,0,0,0,0
2014-03-27,7.8,-0.4,0.8,0.02708333333333333,12508.265996932983,3.0,,631.7459999999999,2371.9559999999983,7319.999999999997,,,,289.8660000000001,1504.851,3.03,337.434,,43.188,0,0,0,1,0,0,0
2014-03-28,8.25,-0.25,1.0,0.07977843915343913,31402.452005624786,12.0,,1529.912999999999,7925.885999999998,16895.57400000002,168.21299999999997,,18.288,737.6940000000002,881.1569999999998,2951.307000000001,51.57600000000001,212.916,,0,0,0,0,1,0,0
2014-03-29,8.0,-0.4,1.0,0.08229166666666665,22550.93099713325,15.0,,1364.7359999999996,10434.668999999996,9500.343000000015,,,,191.667,566.5409999999999,473.1059999999998,,9.726,,0,0,0,0,0,1,0
2014-03-30,7.75,-1.0,1.0,0.1119565217391305,26007.872996807106,6.0,3.0,4152.039000000001,10480.563000000004,9532.67399999999,64.803,,,125.44499999999998,1475.679,,,12.182999999999998,152.01,0,0,0,0,0,0,1
2014-03-31,7.0,-0.2,0.2,0.08333333333333331,20426.714998483654,9.0,,1870.125,10090.823999999991,6231.005999999993,291.84600000000006,,12.3,148.52700000000002,30.435,1729.1489999999994,,12.129,,1,0,0,0,0,0,0
2014-04-01,7.6,,0.6,0.07986111111111115,38808.25800347327,15.0,,6867.417000000004,15778.575000000019,12649.68300000001,370.89599999999996,,,192.29100000000003,321.29400000000004,411.54,2188.512,15.212999999999996,,0,1,0,0,0,0,0
2014-04-02,6.2,0.2,,0.04138655462184872,10848.554999828348,6.0,,3907.227,2094.278999999999,4226.916000000001,,,,235.27800000000005,101.49,,,177.78599999999997,98.592,0,0,1,0,0,0,0
2014-04-03,7.6,,0.6,0.1809027777777777,18359.615998506542,9.0,,1764.6719999999998,6019.857000000011,4588.6020000000035,291.87,,12.12,272.223,628.875,4526.313000000001,240.741,,,0,0,0,1,0,0,0
