"time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","day_0","day_1","day_2","day_3","day_4","day_5","day_6"
2014-03-20,7,0.333333333333333,0.666666666666667,0.0395920868347339,2589.71100139618,3,3,9107.634,319.881,946.731,24.177,NA,9.033,120.606,87.897,142.305,NA,NA,NA,0,0,0,1,0,0,0
2014-03-21,6.4,-0.6,0.4,0.173385566420331,31520.6969976425,27,3,8295.00900000001,8782.518,644.727,1240.536,NA,97.269,11575.527,4235.757,190.914,NA,NA,NA,0,0,0,0,1,0,0
2014-03-22,5.8,-0.6,0.25,0.096000466716981,36714.5010001659,3,3,17260.032,14555.277,1814.004,843.024,NA,232.629,3331.167,5586.24300000001,4408.569,NA,36.399,NA,0,0,0,0,0,1,0
2014-03-23,6,-0.6,0.2,0.0664366525273635,26670.3000054359,3,3,15516.057,9627.67199999999,946.731,478.872,NA,232.629,914.427,4045.818,4408.569,NA,NA,NA,0,0,0,0,0,0,1
2014-03-24,6.5,-1,0.25,0.0818347795982825,37639.2570011616,3,3,10167.354,20840.226,1395.258,2605.347,NA,232.629,1317.222,2851.851,630.087,NA,NA,NA,1,0,0,0,0,0,0
2014-03-25,5.75,-0.25,0.25,0.0869440958385846,39465.2879977226,3,3,15043.803,16707.249,946.731,1132.548,NA,97.269,4553.115,3518.082,4408.569,NA,NA,NA,0,1,0,0,0,0,0
2014-03-26,7,-0.2,1,0.136183361772669,32353.9949998856,3,3,9107.634,13962.408,1552.815,18.144,NA,9.033,5697.447,3166.839,312.567,NA,NA,NA,0,0,1,0,0,0,0
2014-03-27,6.6,-1,0.8,0.0802468657812024,37656.4500067234,3,6,5743.75500000002,28686.939,735.933,466.752,NA,97.269,296.079,4871.652,3.024,NA,NA,NA,0,0,0,1,0,0,0
2014-03-28,6.2,-0.4,0.6,0.0696839987353426,35252.2829961777,3,3,19655.112,21431.841,485.784,670.095,NA,97.269,927.438,3568.074,142.305,41.514,NA,NA,0,0,0,0,1,0,0
2014-03-29,8,-0.25,1.25,0.165642870939481,14023.8299946785,3,3,9451.39199999999,5560.107,34.35,465.183,NA,9.033,100.284,2464.323,282.798,NA,NA,NA,0,0,0,0,0,1,0
2014-03-30,6.5,-1,1,0.00955182231068778,7998.80400180817,3,3,78942.558,1560.729,644.727,1240.536,NA,97.269,72.858,215.196,630.087,NA,NA,NA,0,0,0,0,0,0,1
2014-03-31,6.75,-0.25,0.75,0.0465551757426134,9279.03899931907,12,6,10259.664,3125.553,1552.815,466.752,NA,232.629,118.011,329.025,312.567,NA,NA,NA,1,0,0,0,0,0,0
2014-04-01,6.2,-1,0.4,0.0520055667194414,1292.65199947357,3,3,786.759,285.36,34.35,2605.347,NA,232.629,120.606,97.338,190.914,NA,NA,NA,0,1,0,0,0,0,0
2014-04-02,7,-1,1,0.0634875031248198,2339.61899757385,3,3,4649.547,482.289,735.933,843.024,NA,232.629,42.201,215.196,312.567,NA,NA,NA,0,0,1,0,0,0,0
2014-04-03,7.33333333333333,-0.5,1,0.069387093918027,7117.97699832917,3,3,4839.999,1121.994,34.35,24.177,NA,232.629,203.718,139.746,4408.569,NA,NA,NA,0,0,0,1,0,0,0
2014-04-04,7.5,-1,1,0.00381944444444444,922.622998952866,3,3,717.972,108.864,485.784,466.752,NA,97.269,94.419,87.897,142.305,NA,NA,NA,0,0,0,0,1,0,0
2014-04-05,7.4,-1.6,0.6,0.0166784369114877,4457.6970012188,3,3,4752.498,2266.512,946.731,466.752,NA,9.033,200.091,237.84,190.914,NA,NA,NA,0,0,0,0,0,1,0
2014-04-06,7.4,-1,1,0.0290152360379179,3790.16100096702,3,3,4885.029,20282.862,1552.815,466.752,NA,232.629,134.172,329.025,190.914,NA,NA,NA,0,0,0,0,0,0,1
2014-04-07,7,-0.2,1,0.00882735715475596,1651.09200024605,3,3,673.094999999999,319.881,644.727,843.024,NA,9.033,253.791,401.832,630.087,NA,NA,NA,1,0,0,0,0,0,0
2014-04-08,6.8,-0.2,0.8,0.0395920868347339,1358.57099819183,3,3,120971.631,202.446,735.933,24.177,NA,97.269,142.224,139.746,190.914,NA,NA,NA,0,1,0,0,0,0,0
2014-04-09,8,0.333333333333333,1,0.117086834733894,3295.0260014534,3,3,2638.005,499.728,485.784,670.095,NA,9.033,91.236,39.162,3.024,NA,NA,NA,0,0,1,0,0,0,0
2014-04-10,6.66666666666667,-0.333333333333333,1,0.0520108043217287,2539.44299840927,6,3,2644.629,56.646,1814.004,18.144,NA,97.269,69.495,87.897,142.305,NA,NA,NA,0,0,0,1,0,0,0
2014-04-11,7.75,1,1,0.0261379551820728,1658.82600045204,6,3,17631.306,57.591,735.933,843.024,NA,9.033,184.869,199.266,190.914,NA,NA,NA,0,0,0,0,1,0,0
