"time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","day_0","day_1","day_2","day_3","day_4","day_5","day_6"
2014-03-13,7,-2,1,0.26218487394958,3756.71099996567,3,3,193.581,1540.185,220.524,NA,NA,698.271,1401.708,522.276,708.444,425.934,73.728,NA,0,0,0,1,0,0,0
2014-03-14,7.8,0.2,1.4,0.440568843957452,21876.5880053043,3,9,5398.113,14690.16,300.312,NA,NA,355.275,3635.589,2816.994,8587.245,633.741,131.991,NA,0,0,0,0,1,0,0
2014-03-15,7,0.2,0.4,0.370085377984085,13903.9229958057,3,9,6129.174,9853.488,2013.15,NA,NA,698.271,3471.825,1695.234,678.525,633.741,37.554,NA,0,0,0,0,0,1,0
2014-03-16,6.4,-1,0.2,0.437810106560106,14762.7119972706,3,3,386.028,1948.299,113.892,NA,NA,357.78,7098.609,1713.594,727.566,425.934,209.784,NA,0,0,0,0,0,0,1
2014-03-17,6.6,1,0.8,0.338282828282828,9440.44799637794,3,9,3081.39,3045.393,7392.984,NA,NA,45.105,2104.419,1279.53,708.444,428.07,37.554,NA,1,0,0,0,0,0,0
2014-03-18,7,-0.2,0.8,0.338282828282828,8246.14199566841,6,3,1669.35,17646.723,7392.984,NA,NA,48.969,2943.465,1250.226,141.018,425.934,37.554,NA,0,1,0,0,0,0,0
2014-03-19,7.8,-0.2,1.2,0.369934555070097,45493.2119972706,6,6,2371.14,28633.038,3224.703,NA,NA,48.969,12610.797,883.536,141.018,425.934,73.728,NA,0,0,1,0,0,0,0
2014-03-20,6.4,0.8,0.2,0.287517396235884,25846.2149970532,3,6,1387.104,22968.651,2012.262,NA,NA,48.969,1880.772,1492.812,8587.245,40.557,209.784,NA,0,0,0,1,0,0,0
2014-03-21,6.4,0.6,0.6,0.0846487121915734,38785.499994278,3,6,432.378,42371.07,3672.96,NA,NA,100.104,329.589,488.367,141.018,40.557,76.488,NA,0,0,0,0,1,0,0
2014-03-22,8.4,1.4,1.6,0.0939734996186608,36984.4709994793,6,6,2776.851,25543.122,6851.049,NA,NA,355.275,1067.553,1964.481,806.718,633.741,76.488,NA,0,0,0,0,0,1,0
2014-03-23,7.4,1.6,1,0.119162633868516,19581.8280007839,3,6,1162.743,17525.214,1895.904,NA,NA,202.938,950.802,747.399,212.967,58.077,131.991,NA,0,0,0,0,0,0,1
2014-03-24,8.8,1,1.8,0.307412985707103,14064.5610015392,6,3,1023.366,9421.152,2832.882,NA,NA,45.105,293.76,558.129,826.977,633.741,73.728,NA,1,0,0,0,0,0,0
2014-03-25,7.6,1.2,1.8,0.0985684853651606,15080.8439984322,3,3,354.588,12966.483,625.491,NA,NA,200.418,3418.983,1144.089,1652.97,425.934,76.488,NA,0,1,0,0,0,0,0
2014-03-26,8.4,-1,1,0.303655124259914,27194.7839992046,3,3,1292.076,21951.4679999999,2421.897,NA,NA,49.299,796.857,733.227,1652.97,58.077,131.991,NA,0,0,1,0,0,0,0
2014-03-27,7.4,-1.2,1,0.108094129572087,25695.0119969845,6,3,53.175,21798.7950000001,2201.292,NA,NA,49.299,1574.955,1058.448,868.851,58.077,76.488,NA,0,0,0,1,0,0,0
2014-03-28,7.6,-1,1.2,0.335583739717865,36451.055999279,6,3,5065.722,15193.053,5610.969,NA,NA,100.104,541.776,8967.942,789.044999999999,425.934,949.302,NA,0,0,0,0,1,0,0
2014-03-29,7.2,-1.8,1,0.370085377984085,16853.7480039597,6,6,600.105,15314.652,2140.281,NA,NA,45.105,352.722,1950.267,1652.97,428.07,131.991,NA,0,0,0,0,0,1,0
2014-03-30,6.2,-0.6,0.8,0.110631520394719,28559.8919985294,9,9,81.906,21909.945,1293.738,NA,NA,357.78,4514.994,284.745,46.389,58.077,76.488,NA,0,0,0,0,0,0,1
2014-03-31,7,-1.2,0.6,0.292226890756303,16368.0359938145,3,3,1629.483,8146.287,3416.217,NA,NA,355.275,223.65,2180.403,826.977,425.934,209.784,NA,1,0,0,0,0,0,0
2014-04-01,7.5,-1.5,1,0.438748346560846,22482.8880014419,9,9,9648.06300000002,12728.718,2119.401,NA,NA,200.418,408.441,12373.992,1488.648,40.557,73.728,NA,0,1,0,0,0,0,0
2014-04-02,7.4,-1.2,1,0.371207945037994,27583.9169912338,12,6,1171.428,62156.2470000001,1738.53,NA,NA,273.825,300.06,2491.758,789.044999999999,170.328,131.991,NA,0,0,1,0,0,0,0
2014-04-03,7.6,-0.8,1.4,0.303966145202819,34140.9059979916,9,21,4644.90000000001,37692.2190000001,1105.365,NA,NA,49.299,396.381,106.683,8587.245,170.328,73.728,NA,0,0,0,1,0,0,0
2014-04-04,7.8,-0.6,1,0.196742259412272,24152.388010025,9,9,2755.794,21379.215,2042.949,NA,NA,49.299,605.094,1194.204,678.525,40.557,131.991,NA,0,0,0,0,1,0,0
2014-04-05,6.8,0.2,0.8,0.156461272179357,37374.9809989929,3,3,275.454,35508.186,1648.479,NA,NA,100.104,713.946,247.644,727.566,425.934,76.488,NA,0,0,0,0,0,1,0
2014-04-06,6.25,0.25,0.75,0.320321023202379,24976.7639958858,9,21,4265.874,18444.378,1040.397,NA,NA,698.271,346.725,1578.789,850.206,633.741,131.991,NA,0,0,0,0,0,0,1
2014-04-07,7.4,-0.4,1,0.308004656765719,31854.5459976196,3,3,764.865,37079.5139999999,618.456,NA,NA,48.969,4508.601,2750.985,806.718,40.557,209.784,NA,1,0,0,0,0,0,0
2014-04-08,8.2,0.8,1.4,0.124335514782291,31154.6520066261,6,9,3156.975,23958.543,2955.633,NA,NA,45.474,388.611,474.906,868.851,58.077,73.728,NA,0,1,0,0,0,0,0
2014-04-09,7.8,-0.2,1.2,0.190265148239873,42690.4439907074,12,21,3455.115,34628.913,715.962,NA,NA,294.129,2624.604,629.682,868.851,633.741,949.302,NA,0,0,1,0,0,0,0
2014-04-10,7.6,0.6,1,0.309211404675854,26566.4399971962,3,9,855.741,25215.39,2140.281,NA,NA,45.207,636.63,308.19,731.868,428.07,76.488,NA,0,0,0,1,0,0,0
2014-04-11,6.8,0.6,1.2,0.46870776282541,10624.1399974823,3,3,2592.222,6440.013,2013.15,NA,NA,294.129,692.544,1125.333,141.018,58.077,73.728,NA,0,0,0,0,1,0,0
