time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,day_0,day_1,day_2,day_3,day_4,day_5,day_6
2014-04-01,,,,0.16327075702075725,7486.406998872759,6.0,9.0,1844.0070000000023,4656.452999999999,,,,,342.075,146.77800000000005,,,72.279,,0,1,0,0,0,0,0
2014-04-02,6.666666666666668,,0.6666666666666666,0.23481701750490616,39966.0779979229,3.0,,4449.851999999995,3253.128000000001,498.65999999999985,174.50700000000003,,,262.494,867.0089999999997,,,426.111,,0,0,1,0,0,0,0
2014-04-03,6.6,0.6,1.0,0.19950165661345787,40121.37899923324,9.0,,1514.1899999999996,2658.9,379.64100000000013,57.22200000000001,,,485.4,228.81900000000002,,,180.69000000000003,,0,0,0,1,0,0,0
2014-04-04,6.8,0.4,0.4,0.1338040504684527,7680.1740009784635,6.0,,1786.2449999999994,401.637,530.4300000000002,,,,27.153000000000002,641.4689999999998,,,625.347,,0,0,0,0,1,0,0
2014-04-05,7.4,0.8,0.6,0.2432023587309072,17325.690000772458,15.0,,4424.126999999995,2136.470999999999,635.0339999999999,6.102,,993.054,407.3489999999998,,153.76199999999997,,373.56000000000006,,0,0,0,0,0,1,0
2014-04-06,6.6,,0.2,0.16746382304680313,22942.439998626694,3.0,3.0,5773.251000000005,2527.580999999999,437.277,162.13499999999996,,,139.149,51.12300000000001,,,120.759,,0,0,0,0,0,0,1
2014-04-07,6.6,0.2,0.2,0.14697043087965847,16615.27200150491,3.0,6.0,2640.552000000001,2502.579,132.56699999999998,108.471,,,33.105000000000004,180.69,,,,,1,0,0,0,0,0,0
2014-04-08,7.0,0.6,0.6,0.1430965546015584,9698.120996475222,3.0,,4258.4879999999985,2810.9099999999994,861.6480000000003,193.05599999999998,,73.40399999999998,760.683,926.4780000000001,,,353.61,,0,1,0,0,0,0,0
2014-04-09,7.0,0.2,0.6,0.2196603781442613,11999.258997917175,3.0,,3666.963000000001,7006.145999999999,712.9860000000001,81.285,,36.918000000000006,213.37200000000004,689.1030000000002,,,189.987,,0,0,1,0,0,0,0
2014-04-10,7.2,0.4,0.6,0.20133600688258008,40131.452995777116,6.0,9.0,6674.627999999998,13703.183999999996,477.13199999999983,,,214.602,187.31999999999996,914.3490000000003,,,1195.599,,0,0,0,1,0,0,0
2014-04-11,7.8,0.6,1.2,0.2724467417320534,41257.160996675484,30.0,6.0,19422.92400000007,16417.436999999987,484.5450000000001,475.608,,574.1790000000002,262.67099999999994,964.278,,,2838.5250000000005,,0,0,0,0,1,0,0
2014-04-12,7.0,0.6,0.8,0.22101963704498254,24609.236999988574,15.0,,2082.9659999999994,4537.803000000001,,96.765,,66.207,27.093000000000004,63.291000000000004,,,,,0,0,0,0,0,1,0
2014-04-13,6.8,-0.6,1.0,0.3745078870731222,24833.31900072097,15.0,3.0,4731.260999999997,1152.4380000000006,1401.1050000000012,,,42.948,189.51899999999995,90.45299999999999,,,614.8889999999999,,0,0,0,0,0,0,1
2014-04-14,6.2,-0.8,,0.12203956005680147,21452.864997625347,,6.0,4903.727999999999,5136.035999999992,584.6339999999999,18.054000000000002,,33.983999999999995,612.57,1502.1060000000016,,,61.902,,1,0,0,0,0,0,0
2014-04-15,7.0,,0.75,0.16270451908483252,6942.2549979686755,3.0,,1791.372,3430.0620000000013,89.86499999999998,147.96599999999995,,,48.18900000000001,,,,471.81300000000016,,0,1,0,0,0,0,0
2014-04-16,6.75,,0.5,0.15689429525882798,13979.795999765396,9.0,,5317.776000000004,6528.900000000002,294.93900000000014,470.517,,250.49100000000007,625.0859999999998,132.61499999999995,,,430.4159999999998,,0,0,1,0,0,0,0
2014-04-17,7.0,0.6,1.0,0.17579131226414696,10760.957997322084,3.0,,2752.832999999997,6078.858,833.763,207.657,,51.16799999999999,214.611,231.33299999999997,,,387.24,,0,0,0,1,0,0,0
2014-04-18,6.8,0.2,0.8,0.08391203703703702,31812.017997980136,12.0,,58718.18099999999,9969.276000000009,5907.057000000002,,,,419.87099999999987,675.498,,,24.123,,0,0,0,0,1,0,0
