"time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","day_0","day_1","day_2","day_3","day_4","day_5","day_6"
2014-04-14,8,1,1,0.0349673202614379,3420.58799886704,18,3,1875.321,1360.74,30.078,NA,NA,109.11,484.707,57.186,102.435,1710.504,15.087,NA,1,0,0,0,0,0,0
2014-04-15,7.6,-0.6,0.75,0.0777365819209039,7380.58799958229,9,3,2429.424,2265.756,112.287,NA,NA,450.081,306.081,1775.55,235.179,501.507,21.339,NA,0,1,0,0,0,0,0
2014-04-16,7.4,-0.4,0.25,0.0988649887431325,13543.1400003433,15,9,2549.661,8107.581,485.994,NA,NA,450.081,229.623,465.18,340.797,469.851,12.144,NA,0,0,1,0,0,0,0
2014-04-17,6.75,-1.5,0.25,0.0438009895515453,16389.809997797,15,9,18463.899,9105.975,485.994,NA,NA,1120.509,178.56,2103.915,69.6,40.836,22.212,NA,0,0,0,1,0,0,0
2014-04-18,7,0.4,0.8,0.162157812456086,23306.1990001202,48,3,11952.744,9869.13299999999,9.045,NA,NA,624.342,233.46,2293.485,69.6,137.469,12.144,NA,0,0,0,0,1,0,0
2014-04-19,7.25,0.25,1,0.0309915620560588,12527.7809979916,3,3,1703.736,6498.414,287.334,NA,NA,1120.509,121.86,3686.328,69.6,15.045,38.043,NA,0,0,0,0,0,1,0
2014-04-20,7.8,0.6,0.8,0.109027777777778,11588.1960003376,30,12,3031.626,21337.809,9.663,NA,NA,1120.509,149.571,716.982,235.179,72.849,12.258,NA,0,0,0,0,0,0,1
2014-04-21,7.5,0.5,1,0.0156728927203065,11778.1619968414,3,3,1183.65,6116.19,636.15,NA,NA,117.657,94.917,3294.345,340.797,137.469,111.72,NA,1,0,0,0,0,0,0
2014-04-22,7.2,0.4,0.8,0.0766593295230444,9228.20100259781,6,3,2795.583,5433.063,277.257,NA,NA,109.11,144.612,709.149,340.797,1710.504,33.525,NA,0,1,0,0,0,0,0
2014-04-23,7.5,-0.25,1,0.038353214849158,5716.51800012589,9,3,1397.646,3291.516,9.663,NA,NA,108.351,135.135,740.778,69.6,1710.504,12.054,NA,0,0,1,0,0,0,0
2014-04-24,6.8,-0.25,0.5,0.053788536499506,19115.0399987698,33,9,3965.49,12003,102.54,NA,NA,450.081,142.107,1039.812,340.797,469.851,163.32,NA,0,0,0,1,0,0,0
2014-04-25,6.2,0.2,0.25,0.0664568248362065,7554.88200259209,27,3,3225.51,2876.217,108.519,NA,NA,108.351,191.823,337.347,174.828,1710.504,241.377,NA,0,0,0,0,1,0,0
2014-04-26,7.6,0.8,1,0.351336831202861,3471.37200379372,15,15,1508.157,824.958,9.663,NA,NA,109.11,169.653,63.564,874.8,40.836,18.123,NA,0,0,0,0,0,1,0
2014-04-27,7,-1,0.75,0.0659523518195497,3310.23299860954,3,6,1191.798,3761.28,1150.725,NA,NA,155.358,101.094,319.101,1633.464,72.849,42.312,NA,0,0,0,0,0,0,1
2014-04-28,6.8,0.4,0.6,0.0640181452353608,18448.8900010586,15,3,4978.38000000001,11800.44,126.963,NA,NA,57.669,159.972,999.576,340.797,40.836,68.016,NA,1,0,0,0,0,0,0
2014-04-29,6,1.25,0.25,0.0508062140207729,14893.9080018997,18,3,3322.161,11385.426,102.54,NA,NA,108.351,138.393,192.852,340.797,1710.504,54.951,NA,0,1,0,0,0,0,0
2014-04-30,6.33333333333333,0.4,0.666666666666667,0.152172765317976,23545.1730015278,15,6,8592.177,11276.358,485.994,NA,NA,109.11,91.638,693.489,174.828,72.849,37.068,NA,0,0,1,0,0,0,0
2014-05-01,7.4,-0.8,1,0.115907025400833,12480.3179998398,15,9,5299.725,3483.753,126.963,NA,NA,109.11,147.969,1159.059,874.8,469.851,6.216,NA,0,0,0,1,0,0,0
2014-05-02,7,-1,1,0.0742442660108813,6374.64300084114,27,6,2032.782,1660.032,25.206,NA,NA,42.375,154.131,1679.577,677.211,15.045,18.123,NA,0,0,0,0,1,0,0
2014-05-03,6.83333333333333,-1,1,0.0388064971751413,11087.7750012875,3,3,3335.466,5956.857,12.066,NA,NA,1120.509,156.906,2103.915,1633.464,501.507,37.068,NA,0,0,0,0,0,1,0
2014-05-04,7.5,-0.5,1,0.116475543950811,12757.1160013676,33,6,11550.642,5316.021,102.54,NA,NA,155.358,124.146,66.294,69.6,1710.504,12.258,NA,0,0,0,0,0,0,1
2014-05-05,6,-0.666666666666667,0.333333333333333,0.0904747879778751,10790.1180002689,15,3,1411.365,7623.42,485.994,NA,NA,117.657,109.503,975.363,174.828,469.851,12.027,NA,1,0,0,0,0,0,0
2014-05-06,7,-0.4,0.8,0.1633714307454,9730.89299654961,3,9,6509.24400000001,3778.665,287.334,NA,NA,450.081,144.612,380.094,677.211,539.577,47.838,NA,0,1,0,0,0,0,0
2014-05-07,7,1,0.75,0.0135513811833725,17788.3050048351,3,6,3400.143,9510.366,36.12,NA,NA,117.657,243.177,385.89,874.8,539.577,42.312,NA,0,0,1,0,0,0,0
