"time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","day_0","day_1","day_2","day_3","day_4","day_5","day_6"
2014-03-24,7,-1,1,0.0434318996415771,7524.76499891281,9,3,130.485,3301.542,3220.131,NA,7158.996,326.349,661.044,876.891,169.392,NA,NA,48.243,1,0,0,0,0,0,0
2014-03-25,7,-0.2,0.6,0.137708587708588,23189.3100020886,30,9,350.661,11792.691,8999.907,NA,4910.196,830.814,336.66,2624.196,191.361,NA,NA,21.303,0,1,0,0,0,0,0
2014-03-26,8,0.5,1.5,0.135562652965878,23677.593003273,6,12,637.536,9703.5,5852.87099999999,NA,27.084,107.076,180.141,9430.95899999999,1692.528,NA,NA,48.243,0,0,1,0,0,0,0
2014-03-27,7,0.25,0.25,0.132328605200946,24501.4710016251,3,3,1571.088,12137.52,7359.77700000001,NA,27.372,94.449,166.944,3244.614,995.79,NA,NA,14.577,0,0,0,1,0,0,0
2014-03-28,7.6,-0.2,0.8,0.171470794200033,20785.9140057564,6,3,126.933,10764.573,5987.988,NA,2600.745,126.789,1103.508,10251.309,240.045,NA,NA,24.078,0,0,0,0,1,0,0
2014-03-29,7.8,-0.4,1,0.111580882352941,11721.3929994106,12,3,97.233,5644.449,2359.665,NA,7158.996,409.062,304.401,3772.569,240.045,NA,NA,14.577,0,0,0,0,0,1,0
2014-03-30,7.8,-0.2,0.8,0.211297852474323,26801.1629970074,3,12,5623.992,1649.538,6173.667,NA,7158.996,126.789,133.173,6216.282,2672.382,NA,NA,14.577,0,0,0,0,0,0,1
2014-03-31,7,-0.2,0.4,0.160605456891317,22512.9660015106,3,9,6051.585,6183.285,7248.99599999998,NA,27.372,82.566,147.918,8099.68500000001,1692.528,NA,NA,48.243,1,0,0,0,0,0,0
2014-04-01,7.75,-0.4,0.75,0.225853623402472,25112.6099989414,9,3,4054.452,12104.163,2326.68,NA,2600.745,33.105,170.283,6672.357,1214.967,NA,NA,45.351,0,1,0,0,0,0,0
2014-04-02,6.8,-0.6,0.4,0.162552521008403,27550.5120027065,12,3,1792.965,13307.106,4255.491,NA,230.841,501,176.082,8537.121,66.366,NA,NA,24.078,0,0,1,0,0,0,0
2014-04-03,7.2,0.4,0.4,0.209573898096298,21392.9010007381,6,3,1527.72,11687.625,3949.947,NA,27.084,33.105,164.316,5626.914,502.545,NA,NA,21.303,0,0,0,1,0,0,0
2014-04-04,7,-0.4,0.2,0.14952380952381,28036.9890003204,15,3,2579.637,10740.237,4099.95,NA,4910.196,33.105,125.196,8889.05999999999,1649.886,NA,NA,48.243,0,0,0,0,1,0,0
2014-04-05,7,-0.4,0.8,0.292273901808785,12292.7640001774,6,3,1612.872,4185.939,1678.392,NA,27.372,30.216,244.749,7912.05,359.04,NA,NA,36.168,0,0,0,0,0,1,0
2014-04-06,7,-1,0.4,0.0204257246376811,15901.6349980831,3,3,2281.611,2660.337,1599.48,NA,27.372,501,230.163,9127.63799999999,240.045,NA,NA,48.243,0,0,0,0,0,0,1
2014-04-07,6.2,-0.6,0.4,0.194947209653092,18624.8699984551,9,3,1208.658,10312.125,1744.266,NA,230.841,276.501,130.371,6824.598,112.347,NA,NA,21.303,1,0,0,0,0,0,0
2014-04-08,6.6,-0.2,0.6,0.174948559670782,24238.5959966183,12,3,7519.278,11853.462,4765.21199999999,NA,1910.874,518.451,183.768,4538.892,12.03,NA,NA,3.021,0,1,0,0,0,0,0
2014-04-09,7.4,0.4,0.8,0.103095975232198,29069.3009998798,3,3,4769.796,12584.67,7974.89700000001,NA,1115.013,1421.451,182.316,10926.975,742.848,NA,NA,3.021,0,0,1,0,0,0,0
2014-04-10,7.6,-0.2,0.8,0.224284245166598,22657.0709996223,3,12,2328.927,10480.575,2780.592,NA,27.372,88.302,172.818,9396.966,2672.382,NA,NA,78.414,0,0,0,1,0,0,0
2014-04-11,7.8,-0.2,1,0.205916709564537,20449.6859986782,15,12,145.254,8814.954,19074.021,NA,1910.874,270.408,184.863,9678.20700000001,302.16,NA,NA,24.078,0,0,0,0,1,0,0
2014-04-12,8.2,0.4,1,0.23391223155929,12618.2460021973,6,12,772.965,2047.041,4696.476,NA,1115.013,501,272.679,3436.416,212.661,NA,NA,48.243,0,0,0,0,0,1,0
2014-04-13,6.5,-1.5,0.25,0.344741532976827,22979.8050005436,6,3,3688.749,12154.149,2130.666,NA,2600.745,308.625,166.905,6451.086,1214.967,NA,NA,79.746,0,0,0,0,0,0,1
2014-04-14,7.25,-0.25,0.75,0.178742937853107,13390.451997757,6,3,3339.999,6008.745,1713.429,NA,1115.013,88.302,115.674,2104.419,1649.886,NA,NA,21.303,1,0,0,0,0,0,0
2014-04-15,7,-0.4,0.6,0.200563607085346,20220.539999485,15,3,4467.888,11610.765,3210.21900000001,NA,1115.013,214.938,176.919,8403.765,54.606,NA,NA,36.168,0,1,0,0,0,0,0
2014-04-16,7.6,-0.6,0.4,0.145065084857473,47788.6319961548,3,3,5747.031,19713.777,7303.332,NA,7158.996,55.5,197.577,10834.986,241.893,NA,NA,48.243,0,0,1,0,0,0,0
2014-04-17,6.8,0.2,0.6,0.151670692431562,36998.1210029125,3,9,1865.922,13447.713,9688.85699999999,NA,27.372,893.976,4332.177,8284.974,111.9,NA,NA,3.021,0,0,0,1,0,0,0
2014-04-18,6.25,-1,0.5,0.146215475437487,21156.7590036392,9,3,2144.016,10424.271,5942.862,NA,230.841,30.216,173.655,2740.389,995.79,NA,NA,21.303,0,0,0,0,1,0,0
2014-04-19,6.8,0.2,0.6,0.0982638888888889,15704.9370024204,12,9,1790.616,9241.79700000001,3565.359,NA,27.372,308.625,185.673,566.76,348.666,NA,NA,14.577,0,0,0,0,0,1,0
2014-04-20,8.2,0.6,0.8,0.0296575670498084,16495.2840013504,12,9,315.345,4033.848,3696.657,NA,27.084,501,158.142,8898.567,12.045,NA,NA,3.021,0,0,0,0,0,0,1
2014-04-21,7,0.2,0.6,0.0782393726721457,21432.797999382,3,3,108.306,8922.471,7318.35600000001,NA,4910.196,107.076,182.433,6846.75,429.207,NA,NA,14.577,1,0,0,0,0,0,0
2014-04-22,6.6,-0.4,0.6,0.144497799119648,45237.845995903,18,3,4919.637,22801.53,12247.836,NA,1910.874,131.898,217.386,4388.079,692.85,NA,NA,14.577,0,1,0,0,0,0,0
2014-04-23,7,0.4,0.8,0.133727355335879,29267.4359986782,12,9,1067.301,16524.036,6865.44900000001,NA,230.841,308.625,415.032,7646.43,575.589,NA,NA,79.746,0,0,1,0,0,0,0
2014-04-24,7.75,-0.25,0.75,0.235710512674134,21559.8749978542,15,9,3203.361,12007.026,3215.625,NA,2600.745,12.048,370.227,2874.852,624.207,NA,NA,45.351,0,0,0,1,0,0,0
2014-04-25,6.4,-1,0.4,0.265,24537.0449995995,9,12,2426.064,9287.79,5345.025,NA,230.841,179.037,145.38,9610.626,766.182,NA,NA,14.577,0,0,0,0,1,0,0
2014-04-26,7.5,-1,1,0.206597222222222,19165.6290035248,30,3,2084.34,8283.525,3275.775,NA,7158.996,409.062,197.844,2137.287,2772.093,NA,NA,21.303,0,0,0,0,0,1,0
2014-04-27,7.2,-0.6,1,0.0597158394607843,5131.00500154495,12,12,2281.611,1587.063,1063.176,NA,1910.874,33.105,157.668,2125.044,499.92,NA,NA,14.577,0,0,0,0,0,0,1
2014-04-28,6.75,-0.25,0.5,0.172324434824435,19635.1440024376,3,3,150.789,12471.801,3342.963,NA,2600.745,94.449,87.687,4721.571,1692.528,NA,NA,78.414,1,0,0,0,0,0,0
2014-04-29,7.25,-0.2,1,0.17519711588339,25590.7560024261,6,3,4271.637,12672.558,6244.69200000001,NA,1910.874,0.132,120.879,13332.228,429.207,NA,NA,14.577,0,1,0,0,0,0,0
2014-04-30,6.8,-0.6,0.6,0.108884277515771,25912.067997694,3,3,2366.433,11315.76,7212.22500000001,NA,27.084,276.501,127.551,4815.087,191.361,NA,NA,3.021,0,0,1,0,0,0,0
2014-05-01,8,-0.4,1,0.326726844583988,9832.03200030327,6,12,871.845,3434.67,5029.533,NA,27.372,33.105,129.573,3619.764,829.953,NA,NA,14.577,0,0,0,1,0,0,0
2014-05-02,7.2,-0.75,1,0.185263653483992,20519.7389945984,12,3,2747.949,7656.71099999999,1162.914,NA,27.372,94.449,112.08,8073.126,790.119,NA,NA,21.303,0,0,0,0,1,0,0
2014-05-03,6.25,-0.75,1,0.22025871459695,4339.87199950218,9,12,12.027,2985.321,704.307,NA,1115.013,371.133,227.661,1483.761,2772.093,NA,NA,36.168,0,0,0,0,0,1,0
2014-05-04,7.6,-0.8,0.75,0.167090557153094,11649.7529983521,6,3,1098.075,4718.93100000001,817.508999999999,NA,4910.196,276.501,406.281,4292.328,12.045,281.991,NA,45.351,0,0,0,0,0,0,1
2014-05-05,7,-0.666666666666667,0.666666666666667,0.082037037037037,15949.8689997196,6,3,72.672,7373.187,2228.802,NA,4910.196,501,94.347,6007.956,169.392,NA,NA,78.414,1,0,0,0,0,0,0
2014-05-06,7,0.5,0.6,0.127155306567071,24386.27399683,3,3,752.736,14450.997,3505.518,NA,7158.996,326.349,217.386,9377.919,122.229,NA,NA,21.303,0,1,0,0,0,0,0
2014-05-07,6.75,-0.5,0.25,0.117385232902474,27869.4270029068,6,9,4129.065,12484.497,6296.703,NA,27.372,561.882,1872.678,6485.14800000001,72.699,NA,NA,24.078,0,0,1,0,0,0,0
2014-05-08,7,-1,1,0.178742937853107,5131.00500154495,12,3,4467.888,910.389,44.796,NA,27.084,30.216,87.687,190.788,1692.528,NA,NA,36.168,0,0,0,1,0,0,0
