time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,day_0,day_1,day_2,day_3,day_4,day_5,day_6
2014-04-02,8.5,0.25,1.5,0.15358132140520148,8183.52299809456,,6.0,667.2750000000002,2767.034999999998,21.069000000000003,,,1125.3090000000007,511.347,6548.61,,,42.378,,0,0,1,0,0,0,0
2014-04-03,7.25,-1.0,0.25,0.18869134208890803,11817.99600076675,,,399.0420000000002,5608.563,,,,3898.785,413.6700000000001,4475.955000000001,272.151,,,,0,0,0,1,0,0,0
2014-04-04,8.0,-1.25,0.75,0.015126292203892647,11901.227996349338,3.0,,40.566,2480.118,516.198,,,378.96600000000007,208.32,5952.7800000000025,2333.7,,,,0,0,0,0,1,0,0
2014-04-05,8.2,0.8,0.8,0.14988214995833676,20418.234000921253,,6.0,455.7119999999999,7372.766999999996,,,,2565.6360000000045,262.96500000000003,8289.399000000001,950.982,,,,0,0,0,0,0,1,0
2014-04-06,7.75,,0.8,0.11463534506164208,28595.70899891852,,18.0,725.8019999999998,6425.895000000001,,,,1038.956999999999,645.9119999999999,21370.992000000006,,,45.174,,0,0,0,0,0,0,1
2014-04-07,7.2,-0.6,0.2,0.19540927482103945,33575.77800178527,,,799.9169999999998,7470.339,141.42600000000002,,,2390.891999999996,704.9400000000003,21980.774999999965,,,,,1,0,0,0,0,0,0
2014-04-08,7.8,-0.8,1.0,0.13756706347311953,44619.91200113297,,12.0,3632.199,13607.330999999987,2090.4,,,4298.6129999999985,217.476,20551.604999999992,548.967,,,,0,1,0,0,0,0,0
2014-04-09,7.6,0.4,0.4,0.0684037452212791,16852.12800192833,,,704.5649999999997,9455.74500000001,,,,1797.9869999999985,184.82400000000004,9582.957000000002,,,6.045,,0,0,1,0,0,0,0
2014-04-10,8.6,0.4,1.4,0.16764379758289924,21931.56299257278,3.0,9.0,1253.766,5936.576999999999,147.60299999999998,,,2013.3449999999984,2139.8370000000004,10439.832,,,,,0,0,0,1,0,0,0
2014-04-11,7.2,0.2,0.6,0.01897823474799861,20661.395999908458,,,78.297,7528.376999999999,300.71400000000017,81.54899999999999,,2964.315,168.86700000000002,9519.060000000009,,,12.123,,0,0,0,0,1,0,0
2014-04-12,8.25,1.0,0.75,0.11546995747559535,7996.979997396465,,3.0,249.09599999999998,5512.599000000003,290.35799999999995,,,876.0749999999994,199.47899999999996,449.94,414.80099999999993,,,,0,0,0,0,0,1,0
2014-04-13,8.2,,0.6,0.07499411788569071,33526.57199549675,,,1146.4409999999996,7339.0109999999995,,,,1677.9659999999976,193.701,11565.294000000005,533.466,,,,0,0,0,0,0,0,1
2014-04-14,8.0,-0.8,1.0,0.1411580209917355,23528.418003559116,,,1040.8379999999997,6099.3,274.407,,,2331.3959999999984,529.68,15902.147999999996,,,,,1,0,0,0,0,0,0
2014-04-15,8.25,-0.5,1.0,0.19738316762908897,27617.672988653183,,3.0,327.48900000000003,12990.672000000004,129.48,,,2454.423000000005,229.278,11709.224999999993,,,,,0,1,0,0,0,0,0
2014-04-16,7.8,,1.0,0.03188956858021307,35735.171997785554,3.0,15.0,1009.6860000000003,9337.964999999991,6488.889000000004,3.012,,1898.705999999996,389.7780000000001,15507.294000000009,1232.193,,,,0,0,1,0,0,0,0
2014-04-17,7.6,0.8,0.8,0.10466354394673524,18975.063000440594,6.0,12.0,599.1749999999997,26557.631999999994,66.92999999999999,,,2477.574000000001,192.86700000000002,7964.895000000001,208.242,,9.054,,0,0,0,1,0,0,0
2014-04-18,8.0,-0.25,0.25,0.1547806052191322,27015.72300124168,3.0,3.0,1593.411,8536.674000000003,1463.6760000000002,,,4184.319000000004,307.5540000000001,13901.945999999993,194.706,,12.093,,0,0,0,0,1,0,0
2014-04-19,7.0,-0.6,0.2,0.07083333333333333,22518.107998609546,3.0,9.0,1079.019,6452.295000000003,,,,99849.06300000001,283.27200000000005,12883.949999999995,90.84,,,,0,0,0,0,0,1,0
2014-04-20,7.5,-0.5,0.75,0.008417145593869734,9254.133000612264,,,213.933,3044.5079999999994,,,,636.0269999999998,265.395,4824.390000000002,,,,,0,0,0,0,0,0,1
2014-04-21,7.2,,0.4,0.11076388888888887,11241.057000875477,,,102.075,3703.779000000004,,,,984.015,561.0569999999999,6156.468000000002,,,,,1,0,0,0,0,0,0
2014-04-22,6.4,-0.2,,0.16646602328706814,38843.402997493744,9.0,33.0,5001.522000000002,14574.756000000014,470.67,,,5227.682999999999,142.61399999999998,11765.931000000017,2028.288,,24.261000000000006,,0,1,0,0,0,0,0
2014-04-23,7.6,0.6,0.6,0.09481132256815124,36068.9400036335,12.0,3.0,1093.8179999999988,10000.334999999992,1193.2620000000004,,,4800.599999999996,114.606,12248.094,1257.4589999999992,,81.18599999999998,,0,0,1,0,0,0,0
2014-04-24,7.8,0.2,1.0,0.1866131513274128,28801.518007993716,,9.0,1252.745999999999,11156.726999999999,3266.907,,,3189.215999999999,144.65099999999995,9510.135,1663.3289999999995,,,,0,0,0,1,0,0,0
2014-04-25,7.5,,0.75,0.16510803391777296,11759.442002534866,,3.0,1695.2219999999998,7104.662999999987,,,,1982.4210000000014,139.065,388.2120000000001,664.3050000000002,,9.18,,0,0,0,0,1,0,0
