time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-04-01,7.6,,0.6,0.07986111111111115,38808.25800347327,15.0,,6867.417000000004,15778.575000000019,12649.68300000001,370.896,,,192.29100000000005,321.294,411.54,2188.512,15.212999999999997,
2014-04-02,6.2,0.2,,0.041386554621848724,10848.554999828348,6.0,,3907.2270000000003,2094.278999999999,4226.916000000001,,,,235.27800000000005,101.49,,,177.78599999999997,98.59200000000001
2014-04-03,7.6,,0.6,0.1809027777777777,18359.615998506542,9.0,,1764.6719999999998,6019.857000000011,4588.602000000003,291.87,,12.12,272.223,628.875,4526.313000000001,240.74099999999999,,
2014-04-04,7.25,-0.75,0.75,0.07604166666666676,20737.937999010082,9.0,3.0,828.456,9307.601999999993,8408.141999999993,143.31600000000003,525.057,,183.003,498.95700000000005,825.0060000000002,,9.261000000000001,
2014-04-05,7.5,,0.75,0.11562499999999999,16395.279002666473,,,159.15300000000002,9066.237000000008,6351.968999999994,,242.976,3.036,230.09099999999995,327.6,,,3.0210000000000004,
2014-04-06,6.8,-0.4,0.8,0.13888888888888895,21481.944007158287,,,809.0759999999997,8665.716000000004,10735.797000000019,155.13,,12.075000000000001,158.247,781.284,,12.294,66.966,72.672
2014-04-07,6.2,-0.5,,0.07812500000000006,16061.037005424501,,,523.8389999999999,7906.259999999994,4972.6410000000005,229.01399999999998,,9.129000000000001,191.16599999999988,903.477,1044.4859999999999,,,271.05600000000004
2014-04-08,7.2,,0.6,0.08645833333333336,12167.181000709537,,3.0,657.8040000000001,5168.930999999999,51944.94299999999,480.57300000000004,,3.096,197.98200000000003,103.113,1169.8259999999998,,,
2014-04-09,6.5,0.25,0.25,0.03412698412698414,12909.303000926971,9.0,,1365.018,5145.404999999995,6124.212,70.116,,,88.002,85.146,78.042,,,
2014-04-10,6.0,0.75,,0.03035714285714286,6475.761004686354,3.0,,349.1669999999999,2480.6009999999997,2764.661999999998,,,,58.161,588.8130000000001,,232.974,6.0569999999999995,
2014-04-11,6.8,,0.6,0.11428571428571428,16686.230997562398,,,6.024,2295.9030000000002,2072.889,71.24700000000001,,,57.88799999999999,,1796.7240000000002,459.9210000000001,,
2014-04-12,7.0,,0.8,0.06944444444444445,8524.689000606539,6.0,,,4994.151000000002,3439.0470000000014,,,,158.256,,,,177.29400000000004,
2014-04-13,6.0,-0.8,,0.17222222222222225,3650.5379991531377,,3.0,36.561,1510.371,821.6460000000002,,,,45.623999999999995,,1233.1230000000003,,3.024,
2014-04-14,5.8,-0.2,-0.2,0.08333333333333319,2469.5670003890987,3.0,3.0,226.44899999999998,560.0579999999995,1448.009999999999,,,15.087000000000002,76.43700000000001,,233.16000000000003,,,
2014-04-15,6.0,,,0.08854166666666664,5399.690998792648,3.0,3.0,361.995,1786.8959999999997,3128.390999999997,446.32800000000003,,,33.831,,,,,
2014-04-16,5.5,-0.5,-0.25,0.015584415584415586,1766.346000909805,,,30.363,788.517,1258.4759999999994,,,,88.836,,,,,
2014-04-17,7.0,,0.75,0.11045653907496016,6634.34400129318,3.0,3.0,94.788,3804.1109999999985,1955.9939999999992,109.536,,,96.77700000000002,,129.072,454.923,15.320999999999998,
2014-04-18,6.6,-1.2,0.6,0.1147382920110193,7092.486000537873,6.0,3.0,390.273,1549.4850000000001,4466.076,240.657,,217.056,36.159,114.35100000000001,66.381,,9.033,
2014-04-19,8.0,0.25,1.0,0.11314935064935067,5689.43099713326,,,39.471,2284.482,1752.7409999999993,,,12.084000000000001,62.40899999999999,109.428,1426.158,,,
2014-04-20,6.25,,0.25,0.041548295454545435,1263.243000984192,,,6.036,744.6299999999999,626.9100000000002,,,,,803.6759999999999,183.98399999999998,,,
2014-04-21,6.5,-1.0,0.5,0.015309343434343436,2544.401999473571,6.0,,200.178,200.337,1664.6459999999995,98.65799999999999,,,49.01699999999999,,,324.093,6.615000000000001,
2014-04-22,6.6,-0.2,0.4,0.06439393939393938,7837.193998575207,45.0,,2443.0469999999996,2507.7659999999996,4280.805000000002,,,,,79.40400000000001,,,,
2014-04-23,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.039220328282828294,8775.88199901581,6.0,6.0,2432.196,2295.3599999999997,3601.235999999998,213.981,,,71.295,84.405,,90.78,,
2014-04-24,7.2,0.2,1.0,0.042032828282828276,2291.5109989643092,15.0,,70.176,908.9370000000002,1267.6349999999995,,,,21.255,,12.072,,,15.096
2014-04-25,7.25,0.25,1.0,0.11581439393939391,3791.265002489089,,,12.068999999999999,1932.8040000000003,2929.943999999999,143.66699999999997,,,76.539,,,213.77999999999997,,42.19799999999999
2014-04-26,8.0,,1.0,0.11026936026936032,5392.035000085831,,,224.19599999999994,3155.1659999999993,1213.5600000000015,609.765,,,116.325,24.678000000000004,,,,76.386
2014-04-27,6.25,-1.0,0.25,,,,,,,,,,,,,,,,
2014-04-28,6.6,,0.6,,,,,,,,,,,,,,,,
2014-04-29,6.75,-0.5,0.5,,,,,,,,,,,,,,,,
2014-04-30,7.0,-0.5,0.75,,,,,,,,,,,,,,,,
2014-05-01,7.5,-0.25,0.75,,,,,,,,,,,,,,,,
2014-05-02,7.6,,0.8,,,,,,,,,,,,,,,,
2014-05-03,7.75,0.25,0.75,,,,,,,,,,,,,,,,
2014-05-04,6.6,0.2,0.4,,,,,,,,,,,,,,,,
2014-05-05,6.0,-1.0,0.5,,,,,,,,,,,,,,,,
