time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-04-28,7.0,-0.4,0.4,0.07879215708108617,22487.58900332451,,,1818.4919999999997,5592.588000000003,4584.6630000000005,,,2050.7159999999994,159.89100000000002,7574.264999999998,1373.0790000000002,,,
2014-04-29,7.6,0.4,0.8,0.20852338836669787,35744.35499310493,,3.0,5737.668000000002,9833.258999999991,6362.889,204.99599999999998,,4832.690999999993,144.975,9297.123000000009,106.77000000000001,,,
2014-04-30,7.8,-0.4,0.2,0.09121493415357158,27557.19900012016,3.0,6.0,3294.5100000000034,9634.776000000009,544.413,,,2070.885000000003,183.915,12416.960999999996,151.68000000000004,,,
2014-05-01,7.6,,0.4,0.1318342937166134,18330.335996389385,,,1007.3129999999998,12586.95,,,,6609.413999999998,105.45,3265.9829999999993,,,,
2014-05-02,,,,0.3209989457982649,9945.82200050354,,21.0,4975.674000000003,1801.077,,,,2022.4529999999995,,906.693,473.99399999999997,,6.897,
2014-05-03,8.0,1.0,1.0,0.2915481174786452,5496.297001361848,,6.0,2978.259000000003,1003.1099999999999,102.951,,,18073.29899999997,42.156,361.07399999999996,,,,
2014-05-04,8.0,-1.0,1.0,0.37298240778460884,9443.442000389101,3.0,21.0,1099.4970000000012,3779.3549999999996,,,,17748.312,81.48599999999999,2706.633,,,,
2014-05-05,7.333333333333333,-0.3333333333333333,0.6666666666666666,0.21394117129591347,16615.91700053215,27.0,51.0,2730.905999999998,5026.676999999995,,,,2023.8089999999995,126.297,6192.776999999999,998.0309999999998,,,
2014-05-06,,,,0.08994613655738978,42246.326999902725,,,478.34999999999997,6007.013999999998,,,,5457.894000000004,6.020999999999999,10779.083999999997,,,,
2014-05-07,7.8,-0.2,0.8,0.03446853502981982,8291.967000961302,,,24.135000000000005,1301.6520000000005,,,,604.6619999999992,2985.081,3372.768000000001,,,,
2014-05-08,7.8,0.4,1.0,0.11769330217468044,27851.043009996418,3.0,6.0,533.1809999999998,13698.783000000001,39.375,,,5857.914000000001,101.89500000000001,9437.865000000009,,,,
2014-05-09,7.4,-0.4,0.6,0.058269909376370665,37187.487004280105,3.0,,1273.898999999999,15682.37999999999,3845.1359999999986,195.99899999999997,,969.975000000001,2976.171000000002,12237.095999999998,,,,
2014-05-10,7.0,-0.2,0.4,0.12233941652661001,48066.11699795722,3.0,3.0,1047.6629999999977,21066.05100000004,84.47099999999999,,,4021.572000000002,628.3950000000001,21486.270000000008,,,9.282,
2014-05-11,7.0,-0.8,0.4,0.015175118928836289,27014.49600076675,,,493.1010000000002,8192.132999999994,,,,1566.0779999999984,186.97499999999997,16411.304999999997,160.932,,,
2014-05-12,7.6,-0.2,0.8,0.1495170429412467,40944.09300112724,,18.0,2318.7479999999987,18704.787000000008,2573.5200000000013,,,3027.813,132.777,16084.394999999997,63.858000000000004,,,
2014-05-13,8.2,0.6,0.8,0.11524752444837584,39251.77200007439,6.0,18.0,1130.1210000000012,18815.856000000047,159.74099999999999,,,2531.4239999999977,1535.3040000000003,21397.787999999993,,,84.66,
2014-05-14,7.6,0.2,0.4,0.125,22.308000326156613,,,,614.595,,,,21.513,,404.61899999999997,,,,
2014-05-15,6.0,-0.5,,,,,,,,,,,,,,,,,
