time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-04-24,5.8,,-0.4,0.0768722602035164,22362.3030023575,6.0,,21910.847999999965,11046.383999999993,199.395,,,,118.989,7363.991999999997,,920.2650000000002,,111.77400000000002
2014-04-25,6.6,0.2,0.4,0.11031263954857318,29238.912002563477,3.0,,22960.167000000067,12826.617000000004,133.098,,,,161.12100000000004,11452.631999999998,411.717,,,311.42099999999994
2014-04-26,8.0,1.0,1.0,0.28412269751531416,18012.083999633785,9.0,,2428.812000000001,9843.359999999997,167.49,,,,101.19600000000001,5135.820000000001,356.058,,,
2014-04-27,7.8,0.8,0.8,0.07877714894532083,7048.182001590731,12.0,6.0,2044.0770000000005,1602.807,232.57799999999997,,,,172.74599999999998,2622.1740000000004,292.428,,,75.48599999999999
2014-04-28,8.0,1.0,1.0,0.16001400560224097,16978.52399539947,12.0,,2011.2719999999986,7659.071999999998,725.085,,,,127.404,6367.434,,,79.20599999999999,
2014-04-29,6.6,0.6,0.4,0.0974598031302916,13574.898005962374,,,4046.291999999996,3250.9860000000003,,,,,176.26200000000003,6832.605,,,,177.93900000000005
2014-04-30,6.2,-0.2,0.2,0.08402777777777777,22668.818997859955,,,3207.158999999997,12469.899000000012,112.73100000000001,,,,137.34,6730.608000000004,,,,
2014-05-01,6.8,,0.4,0.1168242296918767,16609.793999433517,15.0,,8844.972000000005,3405.038999999999,,,,,105.993,5303.544,,,,
2014-05-02,7.2,0.2,0.8,0.14302874533992213,14234.028002500538,,,2199.1799999999976,5043.411000000001,920.46,,,,151.61999999999995,6546.887999999999,217.24199999999996,1272.351,,36.227999999999994
2014-05-03,7.8,,0.8,0.04645748206553561,11729.253004074098,9.0,,3646.959000000001,3267.3539999999953,151.692,,,,136.767,10471.887000000004,,,,
2014-05-04,7.4,-0.2,0.4,0.017517786099947204,13265.49299883842,,,1254.924,1147.3739999999998,232.66500000000002,,,,169.07699999999997,10458.542999999996,,,,
2014-05-05,6.5,0.25,0.25,0.09928241070439475,12055.809001207354,,9.0,2653.373999999997,1655.3579999999997,148.00199999999998,,,,91.347,7501.889999999997,,,,
2014-05-06,,,,0.05014124293785313,20584.17900180818,3.0,3.0,2672.417999999999,1426.4730000000006,412.125,,,,,15766.538999999979,,344.1450000000001,,
2014-05-07,6.8,,0.4,0.0913150305099551,7702.583999633786,6.0,,2003.2589999999996,1363.4969999999996,,,,,94.01100000000001,4227.242999999999,,9.48,,
2014-05-08,6.6,-0.2,0.4,0.10563206214689264,27284.048998832703,,,39327.212999999996,7462.452000000007,3505.9829999999993,,,,106.674,4823.109000000004,,2972.7840000000006,,233.16600000000008
2014-05-09,6.8,0.2,0.6,0.11315028129896028,24522.056997299183,,,55157.19599999988,7986.4410000000025,1319.073,,,,193.377,10584.029999999997,,292.704,90.67500000000001,79.545
2014-05-10,8.0,0.6,1.0,0.07102007469654532,17983.757999897003,21.0,3.0,3017.216999999996,4560.693000000004,,,,,165.53699999999998,10323.936000000003,,,,231.618
2014-05-11,6.2,0.4,,0.07330473856209155,16267.66200184822,15.0,3.0,10379.762999999997,8359.398000000003,27.156,,,,130.809,3785.679,211.641,,,60.099000000000004
2014-05-12,6.4,,0.4,0.015353740366202982,25044.45000171663,,,9721.824,11238.458999999988,980.9819999999997,,,,94.61099999999999,8606.892000000002,,368.20799999999997,72.273,
2014-05-13,7.0,0.4,0.6,0.1298718352445059,22321.7130010128,,,15492.360000000046,6958.574999999989,124.293,,,,101.08800000000001,6835.155000000006,,6.024,,
2014-05-14,6.0,,,0.09249834820934025,12736.127999067307,3.0,6.0,10652.841000000013,7130.652000000002,121.929,,,,99.711,3466.041000000001,,,,
2014-05-15,6.4,0.2,0.2,0.14130829682300272,39294.92400169371,,,4392.167999999999,26857.76399999998,372.25800000000004,,,,88.101,7287.021000000001,211.12199999999999,,72.213,
2014-05-16,7.4,0.6,0.8,0.10708657905748699,27522.582000732407,6.0,,8707.761000000004,13600.99799999998,287.3729999999999,,,,117.93,8622.714000000005,,,72.59700000000001,
2014-05-17,7.4,0.5,0.5,0.13342670401493928,14511.561002969745,9.0,,3083.189999999997,5072.757000000005,815.4209999999999,,,,118.698,6542.214000000002,163.49400000000003,,,
2014-05-18,7.2,0.4,0.8,0.09436712184873948,20715.230997562398,6.0,,3219.9150000000013,5986.968000000003,430.389,,,,133.377,9259.406999999996,,2635.5180000000005,78.525,
2014-05-19,7.4,-0.4,1.0,0.0749804158951716,17929.653000354752,6.0,,1996.4220000000016,4989.777000000005,353.16600000000005,,,,138.69000000000003,10443.993000000008,,,,
2014-05-20,7.6,-0.4,0.8,0.1184407096171802,32496.30000257492,,,4297.1280000000015,6047.070000000002,464.796,,,,120.48299999999999,20930.84999999998,319.773,311.781,,
2014-05-21,7.0,0.2,0.8,0.12877008854389219,12539.064001321789,15.0,,2042.3279999999982,4793.333999999997,224.124,,,,125.03400000000002,5322.2519999999995,,,,24.093000000000004
2014-05-22,6.6,-0.2,0.4,0.14347572362278233,22111.931995153438,3.0,,7841.385000000002,6077.165999999997,278.454,,,,91.542,7950.638999999999,,,72.537,24.198
2014-05-23,6.2,0.2,,0.10403460297162342,15969.94800066948,6.0,,7124.850000000004,7248.054000000002,,,,,109.14899999999999,3905.442000000001,163.26899999999998,,,
2014-05-24,7.6,-0.2,1.0,0.13881068308099723,23861.06400203705,6.0,,5646.488999999992,8301.263999999992,544.3770000000001,,,,1871.2859999999994,8383.104000000007,487.311,,69.60300000000001,
2014-05-25,8.0,-0.5,1.0,0.12949816225925403,24724.571996212013,3.0,,9015.071999999993,7471.434000000009,606.696,,,,118.27199999999999,7911.7890000000025,217.74599999999998,,,
2014-05-26,7.2,0.2,1.0,0.05465389326822173,21021.077997922897,6.0,,4138.650000000001,6250.683,882.1679999999999,,,,166.37699999999992,9385.098,,,,296.42400000000004
2014-05-27,5.8,,-0.2,0.02713570167688791,25533.819001436237,,,11108.89800000002,8978.105999999998,740.8259999999999,,,,99.98999999999998,11867.408999999998,,153.999,81.384,393.492
2014-05-28,5.4,0.6,-0.4,0.07929917398730785,32674.3920035362,3.0,,24770.577,9876.405000000004,1519.8989999999997,,,,177.89100000000002,15584.18100000001,410.529,,,552.9630000000002
2014-05-29,7.4,,0.8,0.028571428571428602,584.5229995250702,,,65.241,451.344,,,,,21.147,,,,,
2014-05-30,6.4,-0.4,,,,,,,,,,,,,,,,,
