time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,day_0,day_1,day_2,day_3,day_4,day_5,day_6
2014-03-20,7.0,0.3333333333333333,1.0,0.0822704081632655,19921.929001092896,6.0,,1994.5979999999995,6033.909000000002,5790.182999999999,115.65299999999996,,684.414,1066.3440000000003,2334.227999999999,,88.11899999999999,93.465,,0,0,0,1,0,0,0
2014-03-21,7.8,-0.4,1.2,0.21225946811473126,29476.99199795721,9.0,6.0,2835.438000000001,9326.423999999995,12846.258000000005,,,,1406.319,5056.302,,185.4,261.645,,0,0,0,0,1,0,0
2014-03-22,7.6,-0.8,1.0,0.22079067100843272,43573.805999279015,,,3887.5349999999953,25790.889000000043,6154.589999999998,,,,3279.054,5711.840999999999,,216.98400000000004,223.30200000000008,,0,0,0,0,0,1,0
2014-03-23,7.8,-0.6,1.0,0.1212586113947738,48091.640997648225,,,2795.271000000001,14801.151000000007,17025.19800000002,,,,2386.131,9524.606999999996,,154.227,229.248,1100.8110000000004,0,0,0,0,0,0,1
2014-03-24,7.8,-0.2,1.0,0.14407373451921107,47190.06599950792,,,3519.8460000000023,18270.38399999998,8879.802000000001,582.2160000000002,,412.3499999999999,4148.715000000002,10665.168000000003,,45.32700000000001,283.485,45.21,1,0,0,0,0,0,0
2014-03-25,8.0,-0.2,1.0,0.13414678371348535,47570.343003272996,6.0,,5328.150000000005,27495.597000000038,9173.832,76.28699999999998,,,1633.9050000000007,6339.017999999997,,87.59100000000001,174.84899999999996,,0,1,0,0,0,0,0
2014-03-26,6.8,0.2,0.6,0.2009212625127145,60966.67500114437,45.0,,4308.018000000006,23206.29899999997,8307.519,,,778.2059999999999,3428.0009999999984,9540.575999999995,,407.27099999999996,174.72300000000004,18.261000000000006,0,0,1,0,0,0,0
2014-03-27,7.75,-0.75,1.0,0.16013329380691074,53512.79100036622,6.0,,4131.7350000000015,25857.17700000001,10903.664999999992,39.17100000000001,,108.726,769.2930000000003,11651.472000000002,,523.344,542.3820000000003,,0,0,0,1,0,0,0
2014-03-28,7.8,,1.0,0.248407170035962,53016.26700282097,6.0,,4261.821000000006,23032.21799999997,6377.318999999998,39.264,,205.56900000000002,1192.2720000000004,6166.256999999996,79.79700000000003,857.9939999999999,202.35299999999995,,0,0,0,0,1,0,0
2014-03-29,8.4,-1.4,1.0,0.13252437397512362,52424.61600208281,6.0,,2236.878000000001,28301.988,14855.238,,,675.441,315.621,5174.244000000001,,,188.475,,0,0,0,0,0,1,0
2014-03-30,7.6,-1.2,1.0,0.11265009110890345,35100.414003610626,18.0,,2822.264999999999,13996.130999999996,10123.856999999998,,,132.738,574.9109999999997,6551.561999999997,775.1249999999997,295.194,139.137,3.0210000000000004,0,0,0,0,0,0,1
2014-03-31,7.6,-0.8,1.0,0.2345195085543213,38915.43300104144,,,2482.478999999997,28314.197999999986,4161.297000000001,,,,754.32,3026.1299999999987,153.204,557.2529999999998,125.31,,1,0,0,0,0,0,0
2014-04-01,7.8,-1.2,1.2,0.15715008108506567,38644.850998163216,18.0,6.0,14471.675999999989,13722.260999999988,15654.018,171.792,,,1116.5879999999997,3523.14,84.82499999999997,507.72900000000004,88.57799999999996,,0,1,0,0,0,0,0
2014-04-02,7.6,-0.6,0.6,0.16374439803612315,27221.3249952793,,,1972.4489999999987,11780.726999999995,8091.009000000003,39.144,,,2731.2960000000007,2125.173,,33.282,40.74300000000001,,0,0,1,0,0,0,0
2014-04-03,8.0,0.2,1.0,0.12517288902232326,43378.599002838106,3.0,,4540.664999999999,11118.918000000018,16545.704999999998,,,315.08399999999995,1910.187,8833.685999999996,6.0299999999999985,900.6630000000001,165.924,,0,0,0,1,0,0,0
2014-04-04,7.8,-1.2,1.0,0.14254031358756433,46915.26900029182,9.0,,4879.328999999992,14943.794999999995,14609.469000000005,1115.5710000000001,,,1196.1809999999996,4366.686,221.53799999999998,214.239,366.10799999999983,,0,0,0,0,1,0,0
2014-04-05,8.0,-0.8,1.0,0.06754933662828402,28089.389997482318,6.0,,3159.153000000001,5736.380999999997,12150.023999999996,63.446999999999996,1436.4779999999996,30.219,914.025,3757.1430000000014,,653.742,220.46100000000004,,0,0,0,0,0,1,0
2014-04-06,8.0,-1.2,1.0,0.09103816788494117,30957.186001539238,,,3476.2380000000026,5739.0120000000015,11104.826999999996,,5801.937000000001,,748.7160000000003,3262.2480000000014,,13.11,6.039,292.5150000000001,0,0,0,0,0,0,1
2014-04-07,7.6,,1.0,0.12195215470654062,48933.786003112786,,,6088.847999999994,27385.755000000005,8272.037999999999,,2350.968,,1201.884,2943.588,491.27400000000006,,96.52799999999999,224.658,1,0,0,0,0,0,0
2014-04-08,7.8,-0.6,1.0,0.15902254583937586,48325.19399571419,,,11197.886999999995,21345.41699999998,9481.520999999997,102.65400000000002,4416.497999999999,,2331.2759999999985,4096.5030000000015,9.033,6.047999999999999,525.8940000000001,,0,1,0,0,0,0,0
2014-04-09,7.75,-0.5,1.0,0.1609356614846201,54704.3339960575,9.0,15.0,6732.63900000001,17676.51899999999,12536.648999999998,,7635.644999999999,12.033,3158.8860000000013,4591.326000000005,,54.828,87.48899999999998,,0,0,1,0,0,0,0
2014-04-10,8.2,-1.0,1.0,0.13355324215618328,34205.505002975464,,6.0,2184.5129999999976,11056.044000000016,11828.103000000005,60.19799999999999,3158.8050000000007,,1219.0140000000004,4243.815000000001,233.253,,204.99599999999995,,0,0,0,1,0,0,0
2014-04-11,7.666666666666668,-0.6666666666666666,0.6666666666666666,0.14675981409891745,58145.74199867249,12.0,,6438.147000000014,29968.95000000002,8946.086999999998,92.733,7707.986999999997,,1141.005,5540.414999999997,,,273.645,24.096,0,0,0,0,1,0,0
2014-04-12,7.8,-1.0,1.2,0.06133414489008875,35337.59100294114,,,3280.5869999999986,9682.161000000002,8657.979,,8197.226999999999,,453.91800000000006,5362.608000000001,,,24.135,,0,0,0,0,0,1,0
2014-04-13,7.2,-1.6,1.0,0.07888284344373224,30342.935997962948,3.0,,2725.505999999998,5647.019999999998,11018.342999999993,72.321,5800.719,141.846,649.3529999999997,4640.816999999998,,,133.224,,0,0,0,0,0,0,1
2014-04-14,7.75,-0.25,1.0,0.17082034310244312,36448.005000829704,,,3523.5270000000014,17671.752000000004,7786.9050000000025,,2028.435,,504.96900000000005,4818.1590000000015,,,167.4,,1,0,0,0,0,0,0
2014-04-15,7.6,-1.4,1.0,0.12232731674948605,46414.25999736787,12.0,,5133.762000000004,22140.182999999994,9355.28700000001,232.31400000000002,638.943,326.163,11183.148,5032.022999999999,153.93900000000005,,177.35700000000003,,0,1,0,0,0,0,0
2014-04-16,8.4,-0.4,1.4,0.19185374159980373,40246.952997922905,6.0,,4431.605999999994,18322.55400000002,10097.273999999998,38.736,3779.6279999999997,,339.6269999999999,3367.2360000000012,,1339.9049999999995,81.48900000000002,,0,0,1,0,0,0,0
2014-04-17,7.6,-0.8,1.0,0.16125317321275234,58643.370003461874,,,5457.866999999998,16460.948999999986,23930.022,286.6740000000001,4885.035,,1790.3009999999995,5394.200999999997,,360.189,136.61700000000002,,0,0,0,1,0,0,0
2014-04-18,7.4,-1.2,1.0,0.04122046884938694,52987.3500008583,,,2655.8279999999977,14052.564000000017,18974.625,121.47,1621.848,,4773.975,9326.859000000004,,189.861,42.15599999999999,,0,0,0,0,1,0,0
2014-04-19,7.8,-1.2,1.0,0.09985345888355923,33887.399999141715,3.0,,2663.649000000001,5428.347000000002,12522.576000000005,33.126,3868.989,,322.851,6538.052999999999,,539.2109999999999,132.534,9.024,0,0,0,0,0,1,0
2014-04-20,7.75,-1.25,1.0,0.10913892761391043,41847.69899868965,,,2532.6359999999986,14883.992999999988,10001.339999999997,,5454.606000000002,,878.178,3887.672999999999,,,340.3110000000001,,0,0,0,0,0,0,1
2014-04-21,7.8,-1.6,1.0,0.11113403727863053,42455.38200259209,,,2317.049999999997,26090.451000000005,8578.272000000003,36.39,12.063,,214.644,6892.4490000000005,,4197.951,156.759,,1,0,0,0,0,0,0
2014-04-22,8.0,-0.8,1.2,0.1486342325363091,32451.413999319062,6.0,9.0,3663.423,13709.463000000005,5256.648000000002,90.366,,,977.0460000000003,4043.5469999999978,,1513.335,289.15199999999993,,0,1,0,0,0,0,0
2014-04-23,7.6,-1.4,1.0,0.0936255194588528,30952.137001276,,,2108.388,14698.031999999996,8053.986,351.8849999999998,283.797,,399.126,6004.181999999998,,,111.65999999999998,,0,0,1,0,0,0,0
2014-04-24,8.2,-1.2,1.2,0.13419763007341498,33306.44400644304,,,1708.4219999999993,17819.979000000007,4657.02,165.4919999999999,27.372,,217.95600000000007,8072.703000000002,,,27.27,,0,0,0,1,0,0,0
2014-04-25,7.5,-1.0,1.0,0.1411388700338605,42400.62600445745,,,6474.741000000003,11390.939999999995,17800.067999999992,,678.3570000000002,,1254.285,3904.404,391.992,271.93499999999995,232.20000000000007,,0,0,0,0,1,0,0
2014-04-26,7.8,-1.2,1.0,0.34510378510378514,38052.897002220176,6.0,,54409.93200000002,11967.384000000007,12266.843999999996,,,33.099000000000004,1112.7479999999996,4554.486,,1192.8539999999996,,21.078000000000003,0,0,0,0,0,1,0
2014-04-27,7.8,-1.0,1.0,0.12608118646519645,36630.05700016023,3.0,,4022.537999999996,5283.644999999999,17413.800000000007,,,,769.0260000000001,2869.515000000001,,,57.324,69.09899999999999,0,0,0,0,0,0,1
2014-04-28,8.0,-1.0,1.0,0.20367596966520485,39349.103996515296,6.0,6.0,11234.694,8457.536999999995,12999.179999999995,621.033,3207.573000000001,15.552,635.067,6716.442000000001,232.188,21.249000000000002,135.88499999999996,,1,0,0,0,0,0,0
2014-04-29,8.0,-1.0,1.0,0.17099654096053518,44096.00399708752,,3.0,6427.926000000012,20732.83800000001,7575.366,126.73800000000004,1932.33,,1152.1500000000005,3681.0690000000013,389.037,1094.6489999999997,265.46099999999984,,0,1,0,0,0,0,0
2014-04-30,7.8,-1.2,1.0,0.1610835202721728,39331.404002666466,18.0,,14853.395999999988,15197.264999999996,8262.786000000007,,,15.063,764.7810000000001,5465.598000000001,427.96799999999985,755.961,307.84199999999987,,0,0,1,0,0,0,0
2014-05-01,8.2,-1.0,1.0,0.16309989065219965,49656.03900289534,9.0,,7231.644000000014,18402.597000000005,9060.408000000001,,1792.311,,3302.645999999999,4702.551,718.9649999999998,328.5,142.77,,0,0,0,1,0,0,0
2014-05-02,8.0,-1.0,1.0,0.13587670842449232,51832.820997476534,6.0,,3914.975999999997,19758.06000000001,21257.475000000006,396.00299999999993,534.354,,210.84300000000007,5213.892,515.619,33.126,371.99400000000014,,0,0,0,0,1,0,0
2014-05-03,7.8,-1.2,1.0,0.18197333050367853,16476.0539996624,9.0,,1211.6729999999989,3165.7319999999995,8298.647999999997,,78.56700000000002,,257.28600000000006,3437.681999999999,,,27.099,,0,0,0,0,0,1,0
2014-05-04,7.8,-1.4,1.0,0.20972222222222214,14084.784001350408,,,2034.3480000000006,1864.0440000000006,6175.646999999997,,,,994.1279999999997,3015.753,,,,,0,0,0,0,0,0,1
2014-05-05,8.0,-1.0,1.0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0
