time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-02-17,,,,,,39.0,,,,,,,,,,,,,
2014-02-18,,,,,,15.0,,,,,,,,,,,,,
2014-02-19,,,,,,15.0,3.0,,,,,,,,,,,,
2014-02-20,,,,,,18.0,,,,,,,,,,,,,
2014-02-21,,,,,,12.0,6.0,,,,,,,,,,,,
2014-02-22,,,,,,3.0,,,,,,,,,,,,,
2014-02-23,,,,,,,,,,,,,,,,,,,
2014-02-24,,,,,,6.0,,,,,,,,,,,,,
2014-02-25,,,,,,9.0,3.0,,,,,,,,,,,,
2014-02-26,,,,,,12.0,,,,,,,,,,,,,
2014-02-27,,,,,,30.0,3.0,,,,,,,,,,,,
2014-02-28,,,,,,9.0,,,,,,,,,,,,,
2014-03-01,,,,,,,3.0,,,,,,,,,,,,
2014-03-02,,,,,,24.0,,,,,,,,,,,,,
2014-03-03,,,,,,15.0,,,,,,,,,,,,,
2014-03-04,,,,,,30.0,3.0,,,,,,,,,,,,
2014-03-05,,,,,,27.0,6.0,,,,,,,,,,,,
2014-03-06,,,,,,3.0,,,,,,,,,,,,,
2014-03-07,,,,,,,,,,,,,,,,,,,
2014-03-08,,,,,,3.0,,,,,,,,,,,,,
2014-03-09,,,,,,6.0,,,,,,,,,,,,,
2014-03-10,,,,,,12.0,3.0,,,,,,,,,,,,
2014-03-11,,,,,,12.0,,,,,,,,,,,,,
2014-03-12,,,,,,12.0,,,,,,,,,,,,,
2014-03-13,,,,,,33.0,3.0,,,,,,,,,,,,
2014-03-14,,,,,,12.0,3.0,,,,,,,,,,,,
2014-03-15,,,,,,,3.0,,,,,,,,,,,,
2014-03-16,,,,,,,,,,,,,,,,,,,
2014-03-17,,,,,,3.0,,,,,,,,,,,,,
2014-03-18,,,,,,9.0,,,,,,,,,,,,,
2014-03-19,,,,,,45.0,3.0,,,,,,,,,,,,
2014-03-20,,,,,,6.0,,,,,,,,,,,,,
2014-03-21,,,,,,3.0,,,,,,,,,,,,,
2014-03-22,,,,,,3.0,,,,,,,,,,,,,
2014-03-23,,,,,,3.0,,,,,,,,,,,,,
2014-03-24,,,,,,6.0,3.0,,,,,,,,,,,,
2014-03-25,,,,,,3.0,3.0,,,,,,,,,,,,
2014-03-26,,,,,,48.0,3.0,,,,,,,,,,,,
2014-03-27,,,,,,30.0,,,,,,,,,,,,,
2014-03-28,,,,,,57.0,,,,,,,,,,,,,
2014-03-29,,,,,,30.0,9.0,,,,,,,,,,,,
2014-03-30,,,,,,12.0,6.0,,,,,,,,,,,,
2014-03-31,,,,,,9.0,,,,,,,,,,,,,
2014-04-01,,,,,,18.0,,,,,,,,,,,,,
2014-04-02,,,,,,27.0,3.0,,,,,,,,,,,,
2014-04-03,,,,,,21.0,,,,,,,,,,,,,
2014-04-04,,,,,,9.0,,,,,,,,,,,,,
2014-04-05,,,,,,15.0,,,,,,,,,,,,,
2014-04-06,,,,,,6.0,,,,,,,,,,,,,
2014-04-07,,,,,,3.0,,,,,,,,,,,,,
2014-04-08,,,,,,21.0,,,,,,,,,,,,,
2014-04-09,,,,,,24.0,3.0,,,,,,,,,,,,
2014-04-10,,,,,,18.0,,,,,,,,,,,,,
2014-04-11,,,,,,6.0,3.0,,,,,,,,,,,,
2014-04-12,,,,,,3.0,,,,,,,,,,,,,
2014-04-13,,,,,,3.0,,,,,,,,,,,,,
2014-04-14,,,,,,6.0,,,,,,,,,,,,,
2014-04-15,,,,,,12.0,3.0,,,,,,,,,,,,
2014-04-16,7.0,0.3333333333333333,0.3333333333333333,0.09502751346574714,14833.938002586363,15.0,3.0,2296.2090000000026,3322.578,890.355,,,,322.84800000000007,12605.682000000006,,81.405,494.7959999999999,
2014-04-17,7.2,-0.6,1.4,0.0721721898516276,56567.343004703536,6.0,,7328.496000000007,2565.435,2760.561,,,,458.50199999999995,19260.387000000002,,,850.3349999999994,
2014-04-18,7.4,-0.8,0.8,0.03685191214565248,33090.10800075529,9.0,3.0,4666.091999999993,5500.610999999995,2026.2359999999999,,,,211.82999999999998,18845.379,,,307.107,
2014-04-19,7.666666666666667,,1.0,0.2593056365681861,30007.872000932693,6.0,,8638.383000000013,11968.496999999996,1315.3320000000003,,,,166.365,11880.192,,,251.81700000000004,
2014-04-20,7.4,,1.2,0.030758153108671048,32689.448997974385,,,2007.5760000000018,4831.881000000002,4579.523999999999,,,,182.54399999999995,22470.474000000006,,,9.03,
2014-04-21,7.2,,0.6,0.03946064627478817,30406.628998517976,,,1863.1620000000016,4171.335,2887.019999999999,,,,189.825,27429.78300000001,9.056999999999999,,12.624,
2014-04-22,6.2,-0.6,-0.2,0.08549666518980886,61451.27399683003,21.0,,11350.920000000007,3941.013000000002,3545.973,,,,235.71299999999997,23135.132999999987,157.30800000000002,,270.39600000000013,
2014-04-23,5.2,-0.2,-0.6,0.007715200197129403,20473.290000915524,3.0,,2595.7499999999986,828.6510000000001,3619.1699999999996,,,,204.78900000000002,14338.046999999995,,,,
2014-04-24,7.0,-0.25,1.0,0.13427262029035048,26111.33699941635,15.0,9.0,9049.518000000011,7556.982000000002,2326.0020000000004,,,,202.64399999999998,11062.571999999998,152.136,,272.967,
2014-04-25,8.4,0.8,1.0,0.14645039109659086,29841.257992744446,93.0,6.0,12171.767999999991,4051.821000000004,1616.1209999999999,,,,156.576,8274.779999999999,108.507,,,
2014-04-26,7.6,0.4,1.0,0.33928663596710834,21854.457001447678,54.0,12.0,9808.446000000007,993.7859999999997,678.1979999999999,,,,167.77499999999995,9369.122999999994,,12.033000000000001,68.09100000000001,
2014-04-27,6.2,-1.2,0.4,0.05465430293341837,58195.731004714966,12.0,,7994.15999999999,4657.3769999999995,4984.730999999997,,,,184.10699999999997,24794.763000000006,,,14.928,
2014-04-28,6.75,-1.25,0.75,0.08282125906813986,68261.36400175095,6.0,3.0,14366.226000000028,7024.239000000001,2813.7629999999995,9.318000000000001,,,175.52100000000004,21038.81699999999,,,1010.5170000000002,
2014-04-29,6.2,-0.4,0.4,0.07974379446161023,49352.62199735641,9.0,3.0,12575.13900000004,3711.69,2573.04,,,,417.84599999999995,18574.148999999987,433.44300000000015,,292.9080000000002,
2014-04-30,6.4,-1.0,0.25,0.013273720505151208,24312.4199988842,3.0,,3264.3900000000012,2013.8069999999996,2693.6399999999994,,,,163.66199999999998,14771.282999999998,657.519,,,
2014-05-01,7.0,-0.6,0.5,0.17772319022785205,38502.11700010299,24.0,3.0,10483.824000000019,4134.276,2146.692,,,,171.83399999999997,12783.588000000003,615.1890000000003,,393.423,
2014-05-02,,,,0.34059246242786245,2588.9429991245265,6.0,9.0,2179.9379999999996,,,,,,165.50100000000003,,,,240.83399999999997,
2014-05-03,,,,0.30104678419606956,7473.179999113081,9.0,3.0,38676.10499999994,280.9439999999999,6.029999999999999,,,,55.266,1529.3039999999999,,,,
2014-05-04,8.333333333333334,,1.0,0.34331185587449103,20830.253994226456,33.0,3.0,11473.584000000013,933.9750000000005,1507.0079999999998,,,,112.67699999999999,5999.703,389.901,,293.2949999999999,
2014-05-05,7.25,-1.5,0.6666666666666666,0.03540955356176213,36650.72399783137,18.0,,10244.003999999995,3701.8079999999995,2520.2400000000007,,,,117.453,16938.434999999998,223.962,,,
2014-05-06,,,,0.07693851650731012,53733.825001001394,24.0,3.0,4664.322,20592.41700000001,2170.743000000001,,,,,18689.09699999998,555.4019999999999,,46.38900000000001,
2014-05-07,5.0,-0.25,-0.5,0.0017596021459431207,9506.447999954224,3.0,3.0,860.1360000000001,21.249,1687.3410000000001,,,,124.479,6795.087000000001,6.489000000000001,,9.561,
2014-05-08,6.6,-0.8,0.4,0.07781417175139169,37899.47700047495,21.0,,7049.637000000011,5677.986000000001,4125.078000000001,,,,338.35799999999995,18066.46500000001,1077.96,,315.2939999999999,
2014-05-09,4.8,0.2,-0.2,0.015451676238389377,36409.01700139044,,6.0,3757.4070000000015,2046.2070000000003,2447.588999999999,,,,178.21499999999995,22662.809999999987,0.24,,49.431,
2014-05-10,7.6,-0.4,1.0,0.09496808411522167,51251.157000303276,15.0,,6275.5229999999965,2603.6040000000007,1811.301000000001,,,,205.614,7789.314000000007,118.476,,526.4399999999998,
2014-05-11,6.0,,0.4,0.011163426997135432,16009.062001705168,,,779.6789999999988,1513.6469999999997,1072.9110000000007,,,,160.65300000000002,12464.832000000004,12.081,,,
2014-05-12,6.0,-0.75,0.5,0.0240174121696935,46565.61300086975,3.0,,3589.5959999999955,3197.654999999999,1424.5080000000003,,,,879.6990000000001,12112.700999999997,,,,
2014-05-13,5.0,0.5,,0.1399638802889577,56403.50399780272,3.0,,7516.590000000003,13022.315999999993,3696.3090000000007,,,,118.644,9939.821999999998,18.405,,88.15199999999999,
2014-05-14,6.833333333333333,-0.3333333333333333,0.4,0.0039855072463768106,12447.53699898719,,,806.94,482.6459999999999,3280.842,,,,302.88300000000004,11264.316,,,,
2014-05-15,6.0,,0.5,0.12253135428946206,47649.5579946041,21.0,6.0,9841.658999999998,10420.298999999985,2221.341,,,,237.159,21303.093000000008,683.1239999999998,6.020999999999999,104.91599999999997,
2014-05-16,7.0,0.4,1.0,0.0517813470455544,16168.677000761028,33.0,,6637.392000000014,1623.2399999999998,1982.3729999999996,,,,230.043,8261.960999999996,,,88.01400000000004,
2014-05-17,6.0,0.25,0.3333333333333333,0.016673567202696284,29252.549998998653,6.0,3.0,3054.4260000000013,1285.6409999999998,1328.01,,,,118.28099999999999,11479.67700000001,,,,
2014-05-18,6.0,-0.6,0.2,0.017732347673809205,54809.136001110084,,,8258.199,6187.488,2277.599999999999,,,,187.899,25975.65899999999,,,33.363,
2014-05-19,6.2,-0.2,0.2,0.00914679932891415,15158.74200081825,,,721.7760000000007,1092.8700000000003,962.8019999999999,,,,270.621,9752.127,,,,
2014-05-20,6.25,-0.5,0.5,0.01838214821116764,23720.058002471902,,,1461.9569999999992,2602.473,1968.9959999999994,,,,136.326,17221.641,,6.029999999999999,,
2014-05-21,6.0,-0.6666666666666666,-0.2,0.017180909720209917,29312.165999650944,,,1985.0370000000023,5444.736,3199.806000000002,,,,203.76299999999992,18278.252999999982,,,,
2014-05-22,5.75,0.5,0.25,0.011538005032521469,13287.441002368927,18.0,,2249.3099999999986,3816.6480000000015,811.425,,,,153.72899999999998,5796.858000000001,,,26.514000000000006,
2014-05-23,5.833333333333333,-0.8333333333333334,,0.020586616773057426,20519.456998586666,3.0,3.0,2941.938,2458.6710000000007,3090.5759999999996,,,,317.739,19323.878999999983,,,,
2014-05-24,6.4,-0.75,0.25,0.014286099512012294,32625.327000617966,,,2843.7809999999995,6791.736,3390.0450000000005,,,,235.29299999999995,17106.956999999988,,,,
2014-05-25,6.25,-0.75,0.3333333333333333,0.1614701919665963,22027.454997539524,6.0,3.0,8062.9770000000035,4702.032,582.648,,,,127.086,8606.012999999994,,,290.94599999999997,
2014-05-26,5.4,-0.4,,0.11520148444226028,56775.563997745514,30.0,9.0,3146.2169999999983,3706.6109999999994,2066.307,,,391.59000000000003,707.5110000000002,16323.791999999996,,,,
2014-05-27,6.2,-0.6,0.4,0.01270423711287409,12269.637001991274,3.0,6.0,2179.173,6235.208999999997,374.082,,,,428.05799999999994,6031.091999999998,,,168.519,
2014-05-28,8.2,,1.2,0.10330116965301578,42962.60399436953,30.0,3.0,7653.138000000005,5809.244999999999,1844.1179999999997,,,1073.7269999999996,1589.838,16083.633000000007,,,91.998,
2014-05-29,7.0,-1.3333333333333333,1.0,0.16935445444293898,10708.023000955583,15.0,3.0,1200.1020000000005,1305.3150000000003,410.2139999999999,,,,87.606,5369.765999999999,2.817,,9.597000000000001,
