"time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","day_0","day_1","day_2","day_3","day_4","day_5","day_6"
2014-04-02,7.6,1.5,1,0.153125,877.917001247407,18,12,371.628,273.699,754.356,NA,471.957,NA,54.792,385.617,622.491,NA,3.009,233.997,0,0,1,0,0,0,0
2014-04-03,7.4,-0.4,0.6,0.0788194444444445,9806.01899886132,3,3,2307.924,2763.009,754.356,NA,999.072,NA,480.72,3252.348,361.143,NA,3.012,93.201,0,0,0,1,0,0,0
2014-04-04,7,1,0.2,0.139242888015421,8007.20100045204,9,15,5277.465,2196.369,754.356,NA,1265.178,NA,361.224,2485.008,319.401,NA,57.375,290.919,0,0,0,0,1,0,0
2014-04-05,7.4,-0.2,0.6,0.0513888888888889,17663.8349933624,3,3,5383.545,6974.916,487.716,NA,630.768,NA,232.389,6970.056,2051.421,NA,57.375,181.113,0,0,0,0,0,1,0
2014-04-06,7,-1,0.2,0.0809027777777777,12182.4899983406,9,6,2905.278,6225.576,487.716,NA,409.212,146.571,190.278,3012.9,348.21,NA,3.012,76.422,0,0,0,0,0,0,1
2014-04-07,7.6,1,0.8,0.084375,12806.3639960289,3,3,2072.811,8011.338,754.356,NA,363.69,NA,209.892,1970.991,175.08,NA,57.375,76.422,1,0,0,0,0,0,0
2014-04-08,7.6,-0.6,0.8,0.0711805555555556,8989.28099870682,18,15,3250.443,3579.147,754.356,NA,767.736,NA,472.104,2268.534,542.028,NA,3.009,69.432,0,1,0,0,0,0,0
2014-04-09,7,0.4,0.8,0.112152777777778,15188.8410022259,3,9,2320.815,8484.19800000001,487.716,NA,289.293,NA,763.353,2765.967,562.233,NA,57.375,92.283,0,0,1,0,0,0,0
2014-04-10,7.4,-0.2,0.4,0.125,11743.6529989243,9,12,3292.059,5789.277,754.356,NA,659.319,NA,220.902,2310.306,361.143,NA,3.012,233.997,0,0,0,1,0,0,0
2014-04-11,5.8,0.4,-0.6,0.0857638888888889,8234.85600328445,3,3,2050.971,2137.575,487.716,NA,344.583,NA,139.122,3560.16,361.143,NA,57.375,76.422,0,0,0,0,1,0,0
2014-04-12,7,0.25,0.5,0.0771312260536399,11173.3230021,9,3,7645.47900000001,4842.903,487.716,NA,446.748,NA,141.27,3767.991,348.21,NA,57.375,88.041,0,0,0,0,0,1,0
2014-04-13,8.75,0.5,1.5,0.137176724137931,6766.1970012188,6,3,1908.21,2254.173,754.356,NA,90.126,NA,224.553,2287.434,361.143,NA,3.012,88.041,0,0,0,0,0,0,1
2014-04-14,7.6,-0.8,0.8,0.0809027777777778,3517.31099581718,3,12,1417.554,1492.611,487.716,NA,209.853,NA,189.678,117.834,175.08,NA,3.009,88.041,1,0,0,0,0,0,0
2014-04-15,7.2,-0.6,0.6,0.0902691689623508,13153.8479998112,3,3,2238.78,6322.43699999999,487.716,NA,425.121,NA,262.293,3269.247,882.645,NA,3.009,88.041,0,1,0,0,0,0,0
2014-04-16,7.8,-1.4,1,0.118181022408964,20063.5470027924,18,3,2781.16499999999,7924.49400000001,487.716,NA,339.228,NA,306.138,2548.599,6161.259,NA,3.009,233.997,0,0,1,0,0,0,0
