time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-03-24,7.8,-0.2,1.0,0.14407373451921107,47190.06599950792,,,3519.8460000000023,18270.38399999998,8879.802000000001,582.2160000000002,,412.34999999999985,4148.715000000002,10665.168000000003,,45.327000000000005,283.485,45.21
2014-03-25,8.0,-0.2,1.0,0.13414678371348535,47570.343003273,6.0,,5328.150000000005,27495.59700000004,9173.832,76.28699999999999,,,1633.9050000000004,6339.017999999997,,87.591,174.84899999999996,
2014-03-26,6.8,0.2,0.6,0.2009212625127145,60966.67500114438,45.0,,4308.018000000006,23206.298999999974,8307.519,,,778.2059999999999,3428.000999999998,9540.575999999997,,407.271,174.72300000000004,18.261000000000003
2014-03-27,7.75,-0.75,1.0,0.16013329380691074,53512.79100036622,6.0,,4131.735000000002,25857.177000000007,10903.664999999992,39.17100000000001,,108.726,769.2930000000002,11651.472000000002,,523.344,542.3820000000003,
2014-03-28,7.8,,1.0,0.24840717003596202,53016.26700282097,6.0,,4261.821000000006,23032.21799999997,6377.318999999997,39.263999999999996,,205.569,1192.2720000000004,6166.256999999996,79.79700000000003,857.994,202.35299999999995,
2014-03-29,8.4,-1.4,1.0,0.13252437397512362,52424.61600208281,6.0,,2236.8780000000015,28301.987999999998,14855.238000000001,,,675.441,315.621,5174.244,,,188.47499999999997,
2014-03-30,7.6,-1.2,1.0,0.11265009110890344,35100.414003610626,18.0,,2822.264999999999,13996.130999999994,10123.856999999998,,,132.738,574.9109999999997,6551.561999999998,775.1249999999997,295.19399999999996,139.137,3.0210000000000004
2014-03-31,7.6,-0.8,1.0,0.23451950855432133,38915.433001041434,,,2482.4789999999975,28314.197999999986,4161.297000000002,,,,754.32,3026.1299999999983,153.204,557.2529999999999,125.30999999999999,
2014-04-01,7.8,-1.2,1.2,0.15715008108506567,38644.850998163216,18.0,6.0,14471.675999999989,13722.260999999988,15654.018,171.792,,,1116.5879999999995,3523.14,84.82499999999999,507.729,88.57799999999997,
2014-04-02,7.6,-0.6,0.6,0.16374439803612317,27221.324995279305,,,1972.4489999999987,11780.726999999997,8091.009000000003,39.144,,,2731.2960000000007,2125.173,,33.282,40.74300000000001,
2014-04-03,8.0,0.2,1.0,0.12517288902232324,43378.599002838106,3.0,,4540.664999999999,11118.918000000016,16545.704999999998,,,315.08399999999995,1910.1869999999997,8833.685999999996,6.029999999999999,900.6630000000001,165.924,
2014-04-04,7.8,-1.2,1.0,0.14254031358756433,46915.26900029182,9.0,,4879.3289999999915,14943.794999999996,14609.469000000006,1115.571,,,1196.1809999999998,4366.686,221.538,214.23899999999998,366.1079999999999,
2014-04-05,8.0,-0.8,1.0,0.06754933662828402,28089.38999748232,6.0,,3159.1530000000007,5736.380999999996,12150.023999999994,63.447,1436.4779999999998,30.219,914.025,3757.1430000000005,,653.742,220.46100000000004,
2014-04-06,8.0,-1.2,1.0,0.09103816788494115,30957.18600153924,,,3476.2380000000026,5739.012000000001,11104.826999999997,,5801.937000000001,,748.7160000000002,3262.248000000001,,13.11,6.039,292.51500000000004
2014-04-07,7.6,,1.0,0.12195215470654062,48933.78600311279,,,6088.8479999999945,27385.755000000005,8272.037999999999,,2350.968,,1201.884,2943.5879999999997,491.27400000000006,,96.528,224.658
2014-04-08,7.8,-0.6,1.0,0.15902254583937583,48325.19399571419,,,11197.886999999997,21345.41699999998,9481.520999999997,102.65400000000002,4416.497999999999,,2331.2759999999985,4096.5030000000015,9.033000000000001,6.048,525.8940000000001,
2014-04-09,7.75,-0.5,1.0,0.1609356614846201,54704.3339960575,9.0,15.0,6732.63900000001,17676.51899999999,12536.648999999998,,7635.644999999999,12.033000000000001,3158.8860000000013,4591.326000000005,,54.828,87.48899999999998,
2014-04-10,8.2,-1.0,1.0,0.13355324215618328,34205.50500297546,,6.0,2184.512999999998,11056.044000000016,11828.103000000006,60.19799999999999,3158.8050000000003,,1219.0140000000006,4243.8150000000005,233.253,,204.99599999999995,
2014-04-11,7.666666666666667,-0.6666666666666666,0.6666666666666666,0.14675981409891745,58145.741998672485,12.0,,6438.147000000014,29968.95000000002,8946.086999999998,92.73299999999999,7707.986999999998,,1141.005,5540.414999999997,,,273.645,24.096
2014-04-12,7.8,-1.0,1.2,0.06133414489008875,35337.59100294114,,,3280.586999999999,9682.161000000002,8657.979,,8197.227,,453.91800000000006,5362.608000000001,,,24.134999999999998,
2014-04-13,7.2,-1.6,1.0,0.07888284344373224,30342.93599796295,3.0,,2725.505999999998,5647.019999999998,11018.342999999992,72.321,5800.719,141.846,649.3529999999998,4640.816999999998,,,133.224,
2014-04-14,7.75,-0.25,1.0,0.17082034310244312,36448.0050008297,,,3523.5270000000014,17671.752000000004,7786.905000000002,,2028.435,,504.96900000000005,4818.159000000001,,,167.4,
2014-04-15,7.6,-1.4,1.0,0.12232731674948603,46414.25999736787,12.0,,5133.762000000004,22140.182999999994,9355.28700000001,232.314,638.943,326.163,11183.148000000001,5032.022999999999,153.93900000000002,,177.35700000000003,
2014-04-16,8.4,-0.4,1.4,0.19185374159980373,40246.952997922905,6.0,,4431.605999999994,18322.55400000002,10097.273999999998,38.736,3779.628,,339.6269999999999,3367.2360000000017,,1339.9049999999997,81.48900000000002,
2014-04-17,7.6,-0.8,1.0,0.16125317321275234,58643.37000346187,,,5457.8669999999975,16460.948999999986,23930.022,286.67400000000004,4885.035,,1790.3009999999997,5394.200999999997,,360.18899999999996,136.617,
2014-04-18,7.4,-1.2,1.0,0.04122046884938694,52987.3500008583,,,2655.8279999999977,14052.564000000017,18974.625,121.47,1621.848,,4773.975,9326.859000000004,,189.861,42.15599999999999,
2014-04-19,7.8,-1.2,1.0,0.09985345888355922,33887.399999141715,3.0,,2663.6490000000003,5428.347000000002,12522.576000000003,33.126,3868.9889999999996,,322.851,6538.052999999999,,539.2109999999999,132.534,9.024000000000001
2014-04-20,7.75,-1.25,1.0,0.10913892761391045,41847.698998689644,,,2532.6359999999986,14883.992999999988,10001.339999999995,,5454.606000000001,,878.178,3887.672999999999,,,340.31100000000004,
2014-04-21,7.8,-1.6,1.0,0.11113403727863053,42455.38200259209,,,2317.049999999997,26090.451000000005,8578.272000000003,36.39,12.062999999999999,,214.644,6892.449,,4197.951,156.759,
2014-04-22,8.0,-0.8,1.2,0.1486342325363091,32451.413999319066,6.0,9.0,3663.423,13709.463000000005,5256.648000000002,90.366,,,977.0460000000002,4043.5469999999978,,1513.335,289.15199999999993,
2014-04-23,7.6,-1.4,1.0,0.0936255194588528,30952.137001276,,,2108.388,14698.031999999994,8053.986,351.8849999999999,283.79699999999997,,399.12600000000003,6004.181999999998,,,111.65999999999998,
2014-04-24,8.2,-1.2,1.2,0.134197630073415,33306.44400644304,,,1708.4219999999996,17819.979000000003,4657.0199999999995,165.49199999999993,27.372,,217.95600000000007,8072.703000000003,,,27.269999999999996,
2014-04-25,7.5,-1.0,1.0,0.1411388700338605,42400.62600445745,,,6474.741000000003,11390.939999999995,17800.06799999999,,678.3570000000001,,1254.2849999999999,3904.4039999999995,391.99199999999996,271.93499999999995,232.20000000000007,
2014-04-26,7.8,-1.2,1.0,0.34510378510378514,38052.897002220176,6.0,,54409.932000000015,11967.384000000007,12266.843999999997,,,33.099,1112.7479999999996,4554.486,,1192.8539999999996,,21.078
2014-04-27,7.8,-1.0,1.0,0.12608118646519645,36630.057000160225,3.0,,4022.5379999999955,5283.644999999998,17413.800000000003,,,,769.026,2869.5150000000003,,,57.324,69.099
2014-04-28,8.0,-1.0,1.0,0.20367596966520485,39349.103996515296,6.0,6.0,11234.694000000001,8457.536999999995,12999.179999999997,621.033,3207.5730000000003,15.552,635.067,6716.442000000001,232.188,21.249,135.88499999999996,
2014-04-29,8.0,-1.0,1.0,0.17099654096053518,44096.003997087515,,3.0,6427.926000000012,20732.83800000001,7575.366,126.73800000000003,1932.33,,1152.1500000000005,3681.0690000000022,389.03700000000003,1094.6489999999997,265.46099999999984,
2014-04-30,7.8,-1.2,1.0,0.1610835202721728,39331.404002666466,18.0,,14853.395999999988,15197.264999999996,8262.786000000007,,,15.062999999999999,764.781,5465.598,427.9679999999999,755.961,307.8419999999999,
2014-05-01,8.2,-1.0,1.0,0.16309989065219965,49656.03900289534,9.0,,7231.644000000014,18402.597000000005,9060.408,,1792.3110000000001,,3302.645999999999,4702.5509999999995,718.9649999999999,328.5,142.77,
2014-05-02,8.0,-1.0,1.0,0.13587670842449232,51832.82099747654,6.0,,3914.9759999999974,19758.060000000012,21257.475000000006,396.00299999999993,534.354,,210.84300000000007,5213.892,515.619,33.126,371.9940000000001,
2014-05-03,7.8,-1.2,1.0,0.18197333050367853,16476.0539996624,9.0,,1211.6729999999989,3165.7319999999995,8298.647999999997,,78.56700000000001,,257.2860000000001,3437.681999999999,,,27.099,
2014-05-04,7.8,-1.4,1.0,0.20972222222222217,14084.784001350408,,,2034.3480000000004,1864.0440000000006,6175.646999999998,,,,994.1279999999996,3015.7529999999997,,,,
2014-05-05,8.0,-1.0,1.0,,,,,,,,,,,,,,,,
