time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-03-17,,,,,,,3.0,,,,,,,,,,,,
2014-03-18,,,,,3550.182000160218,9.0,,1331.1239999999998,3811.7249999999985,4478.151,,,,516.2969999999999,662.9580000000001,,178.173,,
2014-03-19,6.8,-1.0,1.4,,34580.51100397108,,6.0,5413.919999999996,19437.014999999992,5289.668999999999,,,,272.616,2824.980000000001,437.871,765.4799999999997,,
2014-03-20,5.25,-0.75,-0.25,,32216.664000749584,,3.0,4480.857000000004,20680.967999999997,3388.389,,,,262.29900000000004,3257.7420000000016,,,,
2014-03-21,7.0,0.3333333333333333,1.0,,53850.399000406265,,,2693.7629999999986,11823.527999999997,2349.375,,,,270.82800000000003,5578.788000000001,493.81199999999995,,93.65400000000001,
2014-03-22,6.0,-0.4,,,33059.463001728065,,,1575.5759999999993,19255.337999999974,5575.187999999998,,,,1073.1600000000003,3856.7489999999993,1842.738,343.296,,
2014-03-23,7.75,,1.5,,30607.91399073601,,,2043.4379999999999,23092.292999999943,1898.3879999999997,,,,340.005,2299.6050000000014,,,,
2014-03-24,8.0,0.5,1.0,,16551.464995622635,12.0,27.0,4357.346999999996,9186.627,1540.065,,,,565.9350000000001,1601.3849999999995,174.645,,,
2014-03-25,7.666666666666667,-0.5,1.3333333333333333,0.13434490180252895,37549.343994140596,12.0,,3381.068999999998,22455.91800000001,4477.563,,,,1930.4549999999997,4486.353,392.802,,,
2014-03-26,6.6,0.2,0.6,0.10329373128561767,27568.656000137344,24.0,12.0,7145.249999999996,13519.280999999988,3822.951,,,,311.757,2012.6850000000002,611.2230000000001,,,
2014-03-27,6.8,0.2,0.4,0.08970024791525805,29126.336997270588,6.0,24.0,5835.344999999994,14466.890999999994,785.6010000000001,,,,180.834,6755.079000000006,155.30399999999995,,,
2014-03-28,8.25,0.25,1.5,0.09809984248895876,38952.12300467491,3.0,,7965.981000000004,14383.233000000024,6487.841999999999,,,,695.3040000000001,5754.675000000001,1941.2790000000005,915.2190000000002,42.678,
2014-03-29,7.0,0.2,1.0,0.04187585355184262,31724.177999496464,,15.0,5228.8259999999955,5798.738999999997,16080.309000000003,,,,1135.6499999999999,4440.285,923.2560000000001,,,
2014-03-30,6.2,0.2,,0.06257346025537563,26219.37600016594,6.0,3.0,5226.606000000015,12401.109000000008,1821.2460000000003,,,,213.07200000000006,3782.6400000000003,798.1500000000001,,,
2014-03-31,4.333333333333333,-1.0,,0.05136607673372382,39562.33800029754,15.0,3.0,4999.9500000000035,14948.77800000001,11383.233,,,,144.50099999999998,6943.929,623.568,,,
2014-04-01,6.6,-1.0,0.8,0.08076225802411185,44099.0999979973,9.0,24.0,3788.4960000000005,22216.647000000026,14268.738000000005,,,,166.14599999999996,3191.984999999999,,,,
2014-04-02,5.5,-1.25,0.25,0.1561874532182019,39989.894995450966,39.0,12.0,11751.914999999997,12658.182000000006,5171.28,,,,315.0090000000001,2840.109,2134.395,,,
2014-04-03,6.2,-0.4,0.2,0.0902634767947734,24219.150000572197,15.0,,3163.626000000003,12715.695000000022,11633.646,,,,136.09799999999998,2122.8269999999998,796.107,,,
2014-04-04,6.5,-0.75,,0.04963037634408606,30070.73700499533,21.0,6.0,2542.9710000000005,14854.775999999983,5024.603999999999,,,,694.632,3937.938,153.51,451.836,1090.287,
2014-04-05,6.0,,0.6666666666666666,0.23130658130883047,16131.863998889934,27.0,15.0,5951.721000000006,4133.261999999998,1105.935,,,,357.9,3717.542999999999,447.89400000000006,,,
2014-04-06,6.75,-0.75,1.0,0.056315763484881126,22969.818002700813,6.0,9.0,2648.718000000002,8346.137999999999,7215.588,,,,330.49499999999995,4788.887999999998,,,3.0060000000000002,
2014-04-07,5.4,-0.6,0.2,0.08052416203903828,50568.04199838639,,3.0,5871.306000000004,16649.007000000016,17058.18,,,,700.2149999999999,12004.923000000004,,,,
2014-04-08,6.8,-0.4,0.6,0.07680102095483005,29179.847998380646,3.0,,2589.1290000000013,21629.594999999976,2401.928999999999,,,,534.333,1601.4750000000004,,1244.8950000000002,,
2014-04-09,6.4,-1.0,0.6,0.07079020013802619,41194.17299795151,6.0,6.0,2484.7080000000024,6962.858999999998,3563.0790000000006,,,,347.601,1914.258,,,18.113999999999997,
2014-04-10,6.2,0.4,,0.09895833333333336,16836.993002414718,18.0,12.0,2371.431,3632.885999999996,5600.421,,,,123.447,5070.201000000002,66.537,,,
2014-04-11,3.5,0.5,-1.0,0.06868288982259568,6705.618003129957,,3.0,1227.6420000000003,4310.67,,,,,120.333,271.45500000000004,766.2029999999996,,,
2014-04-12,6.4,,0.75,0.15313380173005847,44398.278001070044,6.0,30.0,4743.897000000003,16085.43000000001,16389.942,,,,531.4290000000001,4725.437999999999,1435.2479999999996,216.846,,
2014-04-13,6.5,-0.25,1.0,0.01631944444444443,24396.15300607684,15.0,,2185.9680000000003,8651.262000000024,4663.031999999999,,,,126.65700000000004,4186.893,,,,
2014-04-14,6.2,-0.2,0.4,0.03335375816993464,14468.922000646604,6.0,3.0,2586.350999999998,6403.296000000003,8846.829000000002,,,,274.668,946.131,,,,
2014-04-15,6.0,-0.75,0.5,0.019623337804315216,26179.832999467853,,,1378.8839999999996,16471.685999999998,3710.114999999999,,,,217.43099999999998,4393.8330000000005,,,,
2014-04-16,4.75,-1.25,,0.10595602036110066,27010.07700061798,6.0,24.0,5855.783999999997,17441.292000000005,,,,,1214.3459999999998,3046.5930000000003,99.762,66.26400000000001,,
2014-04-17,3.8,-1.2,-0.4,0.11809086629001889,23428.25699901579,3.0,,3726.4739999999993,11746.638000000004,4936.827000000001,,,,225.68099999999998,2889.5699999999997,,,,
2014-04-18,5.2,-1.0,-0.4,0.047270114942528724,19699.623001098636,3.0,6.0,2719.8149999999996,10668.06,3027.8430000000003,,,,428.613,1933.0829999999996,,,,
2014-04-19,7.0,0.25,0.75,0.0031254706183548708,6152.9850018024445,,,657.0269999999998,3252.9629999999997,415.56600000000003,,,,284.232,1154.232,,,,
2014-04-20,3.0,-2.0,-1.0,0.08680555555555557,20139.069002866738,,,298.9319999999999,6245.462999999999,42.272999999999996,,,,30.125999999999998,2550.4590000000007,,253.04100000000003,,
2014-04-21,6.6,-0.4,0.8,0.06178546831955921,27655.98299574853,,,3188.037,16542.59699999999,7437.711000000001,,,,291.92999999999995,7894.748999999998,2204.975999999999,232.419,,
2014-04-22,6.0,-0.2,0.4,0.0909901819923372,17126.25599884988,,6.0,3160.398,8189.981999999993,4952.232,,,,361.023,355.41,,,,
2014-04-23,6.0,-0.6666666666666666,,0.07537353651992688,35347.91700053215,15.0,,4367.021999999997,23356.029,1481.3399999999997,,,,455.00700000000006,4197.792,243.93599999999998,1237.884,,
2014-04-24,5.6,-0.6,0.4,0.15798611111111105,9520.904999256134,9.0,3.0,1340.061,10676.435999999992,,,,,500.37899999999985,644.1629999999999,,,3.0089999999999995,
2014-04-25,3.3333333333333335,0.3333333333333333,-0.6666666666666666,0.07604166666666665,16331.199000835417,18.0,,2492.217000000003,6190.793999999998,4153.2,,,,78.444,2603.1090000000004,,,,
2014-04-26,5.4,-0.4,-0.2,0.018915739069801877,22901.06700539591,,,2637.177000000002,14416.533000000003,978.6600000000001,,,,660.5879999999999,2817.5640000000003,,1229.3220000000001,,
2014-04-27,6.0,-0.6,0.4,0.013407752824023428,27982.08600497245,3.0,3.0,1775.297999999999,14728.608,1325.2979999999998,,,,539.109,5499.750000000002,,160.53,,
2014-04-28,6.75,0.25,0.75,0.0944896708683474,43070.34601020812,27.0,9.0,10239.249000000005,21913.154999999966,3583.875,,,,999.5190000000003,4920.3780000000015,3.012,860.9280000000001,21.63,
2014-04-29,5.0,-2.0,,0.1346382476724499,19948.536000967026,3.0,27.0,8389.172999999997,18506.574,2795.4750000000004,,42.195,,127.806,2616.507,,554.586,,
2014-04-30,5.0,-2.0,0.5,0.02414791881612265,21592.944002866763,,,-241103.78999999998,30965.081999999995,4310.691,,,,2492.8049999999994,1256.5079999999994,,620.7359999999999,,
2014-05-01,5.0,-1.6666666666666667,-0.3333333333333333,0.10358452683650245,16323.17400240898,,,1424.6370000000013,12333.651000000005,1297.4219999999998,,,,96.57,2451.063,,295.545,,
2014-05-02,6.2,-0.6,0.6,0.05910464220123311,17883.47099733354,,,5892.269999999998,18283.316999999985,500.06100000000004,,,,1281.1170000000004,2484.7590000000005,,336.2850000000001,,
2014-05-03,5.666666666666667,-0.6666666666666666,,0.07569444444444443,5393.429999113085,3.0,,870.1679999999997,882.3209999999996,910.7339999999999,,,,112.12499999999997,2616.000000000001,,,,
2014-05-04,8.0,-1.0,1.0,0.0822916666666667,6605.151001453399,,,1588.298999999999,6480.320999999999,460.16399999999993,,,,27.255000000000003,754.7250000000001,,,,
2014-05-05,5.5,-1.5,0.5,,,,,,,,,,,,,,,,
