time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-02-17,,,,,,3.0,,,,,,,,,,,,,
2014-02-18,,,,,,3.0,3.0,,,,,,,,,,,,
2014-02-19,,,,,,3.0,,,,,,,,,,,,,
2014-02-20,,,,,,,,,,,,,,,,,,,
2014-02-21,,,,,,12.0,12.0,,,,,,,,,,,,
2014-02-22,,,,,,9.0,12.0,,,,,,,,,,,,
2014-02-23,,,,,,,15.0,,,,,,,,,,,,
2014-02-24,,,,,,6.0,,,,,,,,,,,,,
2014-02-25,,,,,,,,,,,,,,,,,,,
2014-02-26,,,,,,,,,,,,,,,,,,,
2014-02-27,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,3.0,3.0,,,,,,,,,,,,
2014-03-01,,,,,,9.0,3.0,,,,,,,,,,,,
2014-03-02,,,,,,,,,,,,,,,,,,,
2014-03-03,,,,,,,,,,,,,,,,,,,
2014-03-04,,,,,,,,,,,,,,,,,,,
2014-03-05,,,,,,,,,,,,,,,,,,,
2014-03-06,,,,,,,,,,,,,,,,,,,
2014-03-07,,,,,,12.0,,,,,,,,,,,,,
2014-03-08,,,,,,3.0,,,,,,,,,,,,,
2014-03-09,,,,,,,,,,,,,,,,,,,
2014-03-10,,,,,,3.0,3.0,,,,,,,,,,,,
2014-03-11,,,,,,,,,,,,,,,,,,,
2014-03-12,,,,,,21.0,,,,,,,,,,,,,
2014-03-13,,,,,,3.0,3.0,,,,,,,,,,,,
2014-03-14,,,,,,,,,,,,,,,,,,,
2014-03-15,,,,,,3.0,,,,,,,,,,,,,
2014-03-16,,,,,,,3.0,,,,,,,,,,,,
2014-03-17,,,,,,3.0,,,,,,,,,,,,,
2014-03-18,,,,,,,,,,,,,,,,,,,
2014-03-19,,,,,,,3.0,,,,,,,,,,,,
2014-03-20,,,,,,6.0,,,,,,,,,,,,,
2014-03-21,,,,,,,,,,,,,,,,,,,
2014-03-22,7.0,,1.0,0.37136089577950027,20241.726006031036,,3.0,1211.601,5614.260000000002,2171.768999999999,,,,884.1660000000002,1987.2900000000004,,8464.641000000005,,
2014-03-23,7.0,-0.4,1.0,0.21799615246001347,108612.31500434868,3.0,,3207.2280000000014,24977.126999999986,3494.6730000000002,,,,199.746,80728.16100000002,,822.948,63.60600000000001,
2014-03-24,5.8,-0.2,-0.2,0.35541323078087766,33729.081003427505,,,8092.473000000006,11067.575999999975,3393.084,,,,1331.1510000000007,3812.8830000000003,117.255,842.8920000000003,9.048,
2014-03-25,6.2,-0.4,0.6,0.27495405128584066,64444.2569975853,,,6553.845000000002,17265.86100000002,39796.158,,,,919.8540000000003,,541.1759999999998,770.8889999999998,,
2014-03-26,7.0,-0.25,1.25,0.4050488549279553,34181.81099224092,3.0,3.0,2102.061000000002,20899.926000000072,7396.388999999999,,539.706,,2523.3599999999988,437.00699999999995,66.258,255.99900000000002,,
2014-03-27,7.0,0.75,1.25,0.3562184343434343,27369.644999027263,,,3015.057000000001,11197.487999999998,12009.489,,5054.426999999997,,278.37299999999993,45.306,126.47999999999999,2861.748,,
2014-03-28,7.0,0.6,1.2,0.40541208791208794,16596.55799460411,,,712.8779999999998,13100.673000000006,3097.7339999999995,,488.505,,154.64399999999998,,18.063,,,
2014-03-29,7.25,0.25,1.5,0.3971758776890901,31772.30999994278,,,4858.4039999999995,14938.802999999984,2077.1190000000006,,10401.054000000002,,368.0790000000001,291.5279999999999,168.35099999999997,372.207,,
2014-03-30,7.0,,1.2,0.41819435160427826,23024.207997322083,3.0,,2347.515,8732.723999999995,6857.355000000004,,1990.674,,630.4409999999999,1568.1120000000008,,818.2379999999997,144.91199999999998,
2014-03-31,7.5,-0.25,1.5,0.38301465719223504,47740.7879962921,3.0,,7063.487999999999,26851.25100000005,11040.741000000007,,2026.0380000000007,,290.96700000000004,833.7660000000001,102.537,21.075000000000003,,
2014-04-01,7.5,,2.0,0.5112974987974988,27610.322997093186,,,3293.0550000000017,18381.86399999994,2148.915,,379.49100000000004,425.415,106.95899999999997,603.6300000000001,1078.6080000000002,1223.8710000000003,105.528,
2014-04-02,7.0,0.5,1.0,0.4693480702055397,33912.600000858314,9.0,3.0,4454.763000000001,14848.614000000003,9874.481999999995,,732.7739999999999,,270.21,103.554,3614.8859999999995,115.42500000000001,66.27000000000001,
2014-04-03,7.0,0.5,1.0,0.3605606998977926,43619.715003490455,3.0,,6286.5480000000025,18326.412000000022,16157.568,,1899.828000000001,,210.57,151.857,459.7109999999999,416.75999999999993,12.033000000000001,
2014-04-04,7.0,1.0,1.0,0.5438427062553632,35859.13799858094,3.0,3.0,3935.3789999999976,26228.30099999999,5006.180999999996,,303.06299999999993,,27.456000000000003,84.348,165.786,,,
2014-04-05,6.5,0.75,1.0,0.39163181014534765,19531.37699818611,3.0,,1480.907999999999,15527.940000000013,894.4950000000001,,1268.9969999999996,,511.07100000000014,,,40.568999999999996,,
2014-04-06,7.0,,0.6,0.3032808556039441,40218.939009189606,15.0,,2732.448000000001,24205.13099999999,12034.569000000001,,112.88100000000001,,214.56000000000003,599.4420000000001,215.307,105.897,,
2014-04-07,5.75,-0.25,0.25,0.3823082263477412,30811.74599933624,6.0,3.0,4148.654999999997,16003.085999999994,8393.552999999996,,,,153.67499999999995,774.2729999999999,2003.7119999999998,406.56899999999996,,
2014-04-08,6.6,0.2,0.6,0.23011788048552753,42841.00799918173,,,3111.6809999999996,14028.494999999992,2257.856999999999,,238.923,,311.96099999999996,2311.701,383.84100000000007,191.59500000000003,87.47099999999999,
2014-04-09,7.2,-0.4,1.2,0.38173429134967607,27580.89000320435,,,978.3780000000006,22159.104,3526.709999999998,,346.266,,299.68199999999996,267.039,,,,
2014-04-10,7.0,,0.8,0.28412621329988913,66506.70600128172,,3.0,4954.104000000006,17122.45799999999,1665.486,,38989.48500000001,,601.374,2005.8780000000004,,,6.017999999999999,
2014-04-11,7.0,0.4,1.0,0.34538736402324105,34798.34399914743,12.0,,2494.2480000000023,27626.988000000038,,,2173.7880000000005,,441.1199999999999,73.101,2452.784999999997,217.31400000000002,,
2014-04-12,7.75,-0.25,1.0,0.328347278544907,19847.67599844931,,,630.0150000000002,9817.095000000005,5115.803999999999,,1807.5300000000002,,501.29100000000005,428.5950000000002,409.5,901.3649999999999,,
2014-04-13,7.2,0.6,1.0,0.36259920634920634,22871.57399082184,3.0,,1542.726,12145.296000000008,8197.881000000003,,56.496000000000016,,436.4340000000002,32.481,,438.00600000000003,,
2014-04-14,,,,0.29960682529481314,36193.34099364283,,,3619.817999999998,16981.436999999987,51.78299999999999,,14159.445000000002,,,149.67599999999996,519.3419999999999,615.0419999999998,,
2014-04-15,7.25,,1.0,0.3192870679730577,29474.477993488315,3.0,,8841.089999999993,12440.394000000004,129.633,,2705.1540000000023,3246.504,1414.3199999999995,33.117000000000004,468.57,,,
